subscriber_id,subscriber_name,city,zone,plan_type,plan_name,monthly_charge,activation_date,status
SUB_03039,Customer 3039,Abu Dhabi,Zone 5,Postpaid,Unlimited,447.32,2025-07-02,Active
SUB_03040,Customer 3040,Ajman,Zone 3,Prepaid,Basic,79.77,2025-07-22,Active
SUB_03041,Customer 3041,Dubai,Zone 2,Prepaid,Standard,142.12,2025-03-01,Active
SUB_03042,Customer 3042,Sharjah,Zone 6,Pre-paid,Standard,103.31,2024-01-17,Active
SUB_03043,Customer 3043,Dubai,Zone 5,Prepaid,Basic,72.94,2024-01-22,Active
SUB_03044,Customer 3044,Sharjah,Zone 2,Postpaid,Premium,277.53,2025-06-30,Suspended
SUB_03045,Customer 3045,Sharjah,Zone 7,Prepaid,Standard,93.78,2024-10-12,Active
SUB_03046,Customer 3046,Ajman,Zone 3,Prepaid,Standard,111.2,2025-07-06,Active
SUB_03047,Customer 3047,Abu Dhabi,Zone 7,Prepaid,Basic,147.26,2024-10-24,Active
SUB_03048,Customer 3048,Sharjah,Zone 7,Prepaid,Standard,67.71,2024-01-22,Active
SUB_03049,Customer 3049,Sharjah,Zone 8,Prepaid,Standard,117.98,2025-06-02,Active
SUB_03050,Customer 3050,Abu Dhabi,Zone 3,Postpaid,Premium,308.81,2025-12-19,Active
SUB_03051,Customer 3051,Abu Dhabi,Zone 6,Prepaid,Basic,146.37,2025-11-25,Active
SUB_03052,Customer 3052,Abu Dhabi,Zone 1,Prepaid,Basic,99.43,2025-03-20,Active
SUB_03053,Customer 3053,Abu Dhabi,Zone 1,Prepaid,Standard,101.42,2024-07-06,Active
SUB_03054,Customer 3054,Dubai,Zone 8,Postpaid,Standard,114.72,2024-04-23,Active
SUB_03055,Customer 3055,Dubai,Zone 4,Prepaid,Standard,108.47,2024-04-12,Active
SUB_03056,Customer 3056,Sharjah,Zone 6,Postpaid,Unlimited,415.86,2025-06-24,Churned
SUB_03057,Customer 3057,Sharjah,Zone 2,Postpaid,Premium,324.79,2024-06-05,Active
SUB_03058,Customer 3058,Abu Dhabi,Zone 1,Prepaid,Basic,56.22,2024-09-07,Active
SUB_03059,Customer 3059,Sharjah,Zone 6,Prepaid,Standard,118.49,2024-07-19,Churned
SUB_03060,Customer 3060,Abu Dhabi,Zone 8,Prepaid,Basic,60.67,2025-09-30,Active
SUB_03061,Customer 3061,Abu Dhabi,Zone 4,Postpaid,Premium,330.68,2025-06-27,Active
SUB_03062,Customer 3062,Abu Dhabi,Zone 4,Postpaid,Standard,185.53,2024-09-19,Suspended
SUB_03063,Customer 3063,Ajman,Zone 5,Prepaid,Basic,58.11,2025-01-01,Active
SUB_03064,Customer 3064,Dubai,Zone 8,Prepaid,Basic,139.71,2024-10-04,Active
SUB_03065,Customer 3065,Sharjah,Zone 1,Postpaid,Premium,333.86,2025-02-14,Active
SUB_03066,Customer 3066,Sharjah,Zone 7,Prepaid,Basic,81.21,2024-03-25,Active
SUB_03067,Customer 3067,Abu Dhabi,Zone 8,Postpaid,Premium,307.55,2025-01-21,Active
SUB_03068,Customer 3068,Abu Dhabi,Zone 7,Postpaid,Unlimited,352.39,2025-02-23,Suspended
SUB_03069,Customer 3069,Abu Dhabi,Zone 4,Postpaid,Standard,138.9,2025-04-19,Active
SUB_03070,Customer 3070,Ajman,Zone 7,Postpaid,Premium,288.65,2025-08-05,Active
SUB_03071,Customer 3071,Abu Dhabi,Zone 2,Postpaid,Unlimited,495.47,2024-09-10,Active
SUB_03072,Customer 3072,Sharjah,Zone 8,Prepaid,Standard,120.41,2025-12-18,Active
SUB_03073,Customer 3073,Dubai,Zone 1,Postpaid,Unlimited,375.51,2024-08-23,Active
SUB_03074,Customer 3074,Abu Dhabi,Zone 5,Prepaid,Standard,146.64,2024-11-07,Active
SUB_03075,Customer 3075,Dubai,Zone 5,Postpaid,Premium,204.77,2025-12-05,Suspended
SUB_03076,Customer 3076,Dubai,Zone 8,Prepaid,Basic,95.06,2024-03-27,Active
SUB_03077,Customer 3077,Fujairah,Zone 6,Postpaid,Premium,333.44,2025-11-04,Active
SUB_03078,Customer 3078,Ajman,Zone 2,Postpaid,Standard,126.73,2025-10-31,Active
SUB_03079,Customer 3079,Sharjah,Zone 2,Prepaid,Basic,124.3,2024-02-06,Active
SUB_03080,Customer 3080,Abu Dhabi,Zone 1,Prepaid,Basic,137.56,2024-04-09,Active
SUB_03081,Customer 3081,Sharjah,Zone 4,Prepaid,Standard,63.47,2025-02-23,Active
SUB_03082,Customer 3082,Abu Dhabi,Zone 7,Postpaid,Standard,134.9,2025-01-27,Churned
SUB_03083,Customer 3083,Dubai,Zone 5,Postpaid,Premium,240.92,2025-01-25,Suspended
SUB_03084,Customer 3084,Abu Dhabi,Zone 6,Postpaid,Unlimited,441.18,2025-07-23,Active
SUB_03085,Customer 3085,Sharjah,Zone 5,Prepaid,Basic,120.06,2025-05-06,Active
SUB_03086,Customer 3086,Abu Dhabi,Zone 7,Prepaid,Basic,130.19,2024-03-02,Active
SUB_03087,Customer 3087,Ajman,Zone 3,Prepaid,Standard,99.47,2025-10-18,Active
SUB_03088,Customer 3088,Dubai,Zone 8,Postpaid,Standard,195.41,2024-01-14,Suspended
SUB_03089,Customer 3089,Dubai,Zone 4,Prepaid,Basic,70.92,2025-12-24,Active
SUB_03090,Customer 3090,Dubai,Zone 1,Prepaid,Standard,59.29,2024-06-28,Active
SUB_03091,Customer 3091,Dubai,Zone 8,Postpaid,Standard,121.27,2024-03-29,Active
SUB_03092,Customer 3092,Abu Dhabi,Zone 6,Postpaid,Premium,334.08,2025-05-30,Suspended
SUB_03093,Customer 3093,Abu Dhabi,Zone 5,Postpaid,Standard,181.55,2025-03-24,Active
SUB_03094,Customer 3094,Dubai,Zone 7,Prepaid,Basic,146.88,2025-10-26,Active
SUB_03095,Customer 3095,Dubai,Zone 8,Postpaid,Standard,165.7,2024-12-09,Active
SUB_03096,Customer 3096,Dubai,Zone 6,Postpaid,Standard,185.38,2025-08-06,Active
SUB_03097,Customer 3097,Sharjah,Zone 2,Prepaid,Standard,80.27,2024-04-11,Active
SUB_03098,Customer 3098,Sharjah,Zone 1,Postpaid,Standard,114.1,2025-06-28,Churned
SUB_03099,Customer 3099,Abu Dhabi,Zone 2,Prepaid,Basic,126.0,2024-02-17,Active
SUB_03100,Customer 3100,Sharjah,Zone 5,Prepaid,Standard,102.62,2024-08-27,Active
SUB_03101,Customer 3101,Abu Dhabi,Zone 8,Postpaid,Premium,273.64,2024-08-08,Active
SUB_03102,Customer 3102,Abu Dhabi,Zone 5,Postpaid,Premium,211.61,2025-12-13,Active
SUB_03103,Customer 3103,Sharjah,Zone 1,Prepaid,Standard,51.06,2025-08-07,Active
SUB_03104,Customer 3104,Fujairah,Zone 8,Pre-paid,Unlimited,403.1,2025-05-05,Active
SUB_03105,Customer 3105,Abu Dhabi,Zone 1,Postpaid,Premium,252.91,2024-10-08,Active
SUB_03106,Customer 3106,Abu Dhabi,Zone 5,Postpaid,Premium,296.42,2024-02-21,Active
SUB_03107,Customer 3107,Ajman,Zone 6,Postpaid,Premium,202.59,2024-03-21,Active
SUB_03108,Customer 3108,Sharjah,Zone 1,Prepaid,Standard,146.23,2025-12-05,Active
SUB_03109,Customer 3109,Ajman,Zone 7,Prepaid,Standard,99.99,2024-10-18,Active
SUB_03110,Customer 3110,Dubai,Zone 1,Postpaid,Premium,252.88,2025-07-14,Active
SUB_03111,Customer 3111,Sharjah,Zone 3,Prepaid,Basic,59.06,2025-08-04,Active
SUB_03112,Customer 3112,Dubai,Zone 8,Prepaid,Standard,115.1,2025-11-08,Active
SUB_03113,Customer 3113,Dubai,Zone 7,Prepaid,Basic,62.0,2024-02-07,Active
SUB_03114,Customer 3114,Dubai,Zone 4,Postpaid,Premium,286.08,2024-07-06,Active
SUB_03115,Customer 3115,Dubai,Zone 4,Prepaid,Standard,88.62,2024-11-22,Active
SUB_03116,Customer 3116,Abu Dhabi,Zone 8,Postpaid,Unlimited,434.49,2024-01-21,Active
SUB_03117,Customer 3117,Sharjah,Zone 5,Postpaid,Unlimited,366.84,2024-08-04,Active
SUB_03118,Customer 3118,Ajman,Zone 4,Postpaid,Premium,235.13,2025-08-28,Active
SUB_03119,Customer 3119,Dubai,Zone 6,Prepaid,Basic,87.87,2024-05-31,Active
SUB_03120,Customer 3120,Abu Dhabi,Zone 5,Postpaid,Premium,304.55,2026-01-03,Active
SUB_03121,Customer 3121,Abu Dhabi,Zone 4,Prepaid,Standard,112.73,2025-02-15,Active
SUB_03122,Customer 3122,Dubai,Zone 6,Postpaid,Unlimited,390.62,2024-03-23,Active
SUB_03123,Customer 3123,Dubai,Zone 7,Prepaid,Basic,116.58,2024-11-06,Active
SUB_03124,Customer 3124,Abu Dhabi,Zone 3,Postpaid,Unlimited,496.29,2024-06-19,Active
SUB_03125,Customer 3125,Abu Dhabi,Zone 6,Prepaid,Standard,80.6,2025-08-04,Active
SUB_03126,Customer 3126,Dubai,Zone 3,Prepaid,Basic,121.71,2024-09-07,Active
SUB_03127,Customer 3127,Abu Dhabi,Zone 2,Prepaid,Basic,78.4,2025-08-07,Active
SUB_03128,Customer 3128,Ajman,Zone 2,Prepaid,Standard,91.85,2025-02-06,Active
SUB_03129,Customer 3129,Dubai,Zone 7,Prepaid,Standard,137.82,2025-11-28,Active
SUB_03130,Customer 3130,Dubai,Zone 6,Prepaid,Standard,58.03,2025-07-11,Active
SUB_03131,Customer 3131,Abu Dhabi,Zone 2,Postpaid,Premium,235.83,2024-12-09,Active
SUB_03132,Customer 3132,Dubai,Zone 6,Postpaid,Premium,345.75,2025-02-01,Active
SUB_03133,Customer 3133,Abu Dhabi,Zone 3,Postpaid,Unlimited,409.68,2024-05-27,Active
SUB_03134,Customer 3134,Ajman,Zone 1,Postpaid,Premium,299.52,2025-12-10,Active
SUB_03135,Customer 3135,Abu Dhabi,Zone 3,Prepaid,Standard,75.29,2024-03-25,Active
SUB_03136,Customer 3136,Dubai,Zone 7,Prepaid,Standard,50.98,2025-05-31,Active
SUB_03137,Customer 3137,Sharjah,Zone 2,Prepaid,Basic,59.67,2024-12-24,Active
SUB_03138,Customer 3138,Abu Dhabi,Zone 8,Postpaid,Standard,196.94,2024-02-28,Active
SUB_03139,Customer 3139,Sharjah,Zone 1,Postpaid,Premium,297.87,2024-04-14,Active
SUB_03140,Customer 3140,Sharjah,Zone 3,Prepaid,Standard,81.92,2025-03-27,Active
SUB_03141,Customer 3141,Abu Dhabi,Zone 3,Postpaid,Premium,255.84,2024-08-29,Active
SUB_03142,Customer 3142,Abu Dhabi,Zone 4,Postpaid,Standard,122.16,2024-03-22,Active
SUB_03143,Customer 3143,AD,Zone 4,Prepaid,Basic,98.68,2024-12-18,Active
SUB_03144,Customer 3144,Abu Dhabi,Zone 7,Postpaid,Premium,267.02,2025-09-15,Active
SUB_03145,Customer 3145,Dubai,Zone 8,Prepaid,Standard,76.5,2025-09-24,Active
SUB_03146,Customer 3146,Sharjah,Zone 6,Postpaid,Premium,282.11,2025-09-05,Active
SUB_03147,Customer 3147,Dubai,Zone 2,Prepaid,Basic,126.76,2025-02-14,Active
SUB_03148,Customer 3148,Ajman,Zone 6,Prepaid,Standard,127.72,2024-12-04,Active
SUB_03149,Customer 3149,Abu Dhabi,Zone 6,Prepaid,Standard,64.68,2024-02-04,Active
SUB_03150,Customer 3150,Dubai,Zone 5,Prepaid,Standard,52.98,2025-10-15,Active
SUB_03151,Customer 3151,Sharjah,Zone 6,Postpaid,Premium,252.84,2024-10-10,Active
SUB_03152,Customer 3152,Dubai,Zone 7,Prepaid,Standard,70.06,2025-04-10,Churned
SUB_03153,Customer 3153,Dubai,Zone 1,Prepaid,Basic,122.01,2025-05-21,Active
SUB_03154,Customer 3154,Sharjah,Zone 7,Prepaid,Basic,115.91,2024-08-25,Active
SUB_03155,Customer 3155,Sharjah,Zone 1,Prepaid,Standard,68.1,2025-01-03,Active
SUB_03156,Customer 3156,Abu Dhabi,Zone 3,Prepaid,Basic,77.99,2025-07-24,Active
SUB_03157,Customer 3157,Sharjah,Zone 1,Prepaid,Standard,98.62,2025-01-23,Active
SUB_03158,Customer 3158,Dubai,Zone 3,Postpaid,Premium,348.93,2025-03-22,Active
SUB_03159,Customer 3159,Dubai,Zone 4,Prepaid,Standard,61.47,2024-07-13,Active
SUB_03160,Customer 3160,Abu Dhabi,Zone 1,Prepaid,Basic,146.57,2025-12-01,Active
SUB_03161,Customer 3161,Sharjah,Zone 6,Prepaid,Standard,64.53,2025-08-26,Active
SUB_03162,Customer 3162,Dubai,Zone 4,Prepaid,Standard,73.52,2025-11-11,Active
SUB_03163,Customer 3163,Ajman,Zone 5,Prepaid,Basic,98.63,2025-01-28,Active
SUB_03164,Customer 3164,Abu Dhabi,Zone 8,Prepaid,Standard,120.4,2024-04-01,Active
SUB_03165,Customer 3165,Dubai,Zone 8,Prepaid,Basic,56.47,2025-09-29,Active
SUB_03166,Customer 3166,Ajman,Zone 4,Prepaid,Basic,84.91,2024-11-02,Active
SUB_03167,Customer 3167,Dubai,Zone 1,Prepaid,Basic,94.7,2024-09-13,Churned
SUB_03168,Customer 3168,Abu Dhabi,Zone 4,Postpaid,Standard,129.56,2026-01-04,Churned
SUB_03169,Customer 3169,Abu Dhabi,Zone 7,Prepaid,Basic,120.72,2024-03-20,Active
SUB_03170,Customer 3170,Sharjah,Zone 7,Postpaid,Premium,204.98,2024-03-29,Active
SUB_03171,Customer 3171,Abu Dhabi,Zone 8,Postpaid,Premium,343.59,2024-10-05,Active
SUB_03172,Customer 3172,Sharjah,Zone 8,Postpaid,Standard,122.97,2024-06-10,Active
SUB_03173,Customer 3173,Dubai,Zone 4,Prepaid,Basic,57.26,2025-01-28,Active
SUB_03174,Customer 3174,Abu Dhabi,Zone 7,Prepaid,Basic,102.75,2026-01-02,Suspended
SUB_03175,Customer 3175,Abu Dhabi,Zone 5,Prepaid,Standard,100.19,2025-10-15,Active
SUB_03176,Customer 3176,Dubai,Zone 8,Prepaid,Standard,92.19,2024-06-10,Active
SUB_03177,Customer 3177,Fujairah,Zone 7,Prepaid,Basic,81.26,2025-02-06,Suspended
SUB_03178,Customer 3178,Abu Dhabi,Zone 3,Prepaid,Basic,138.95,2024-11-24,Active
SUB_03179,Customer 3179,Dubai,Zone 7,Postpaid,Unlimited,425.14,2025-01-08,Active
SUB_03180,Customer 3180,Fujairah,Zone 2,Prepaid,Standard,135.05,2024-04-23,Suspended
SUB_03181,Customer 3181,Ajman,Zone 8,Prepaid,Basic,50.95,2024-04-07,Active
SUB_03182,Customer 3182,Sharjah,Zone 1,Postpaid,Premium,340.16,2024-01-10,Active
SUB_03183,Customer 3183,Dubai,Zone 2,Postpaid,Standard,159.39,2024-11-15,Active
SUB_03184,Customer 3184,Abu Dhabi,Zone 4,Prepaid,Standard,64.0,2025-04-04,Active
SUB_03185,Customer 3185,Dubai,Zone 5,Prepaid,Standard,90.69,2025-01-07,Active
SUB_03186,Customer 3186,Dubai,Zone 1,Prepaid,Standard,109.61,2024-10-07,Active
SUB_03187,Customer 3187,Sharjah,Zone 7,Postpaid,Standard,173.15,2024-04-18,Churned
SUB_03188,Customer 3188,Ajman,Zone 1,Postpaid,Standard,146.82,2024-05-19,Suspended
SUB_03189,Customer 3189,Ajman,Zone 1,Prepaid,Standard,145.21,2024-04-03,Active
SUB_03190,Customer 3190,Dubai,Zone 4,Postpaid,Premium,349.02,2024-07-14,Active
SUB_03191,Customer 3191,Sharjah,Zone 1,Prepaid,Basic,83.54,2025-03-21,Active
SUB_03192,Customer 3192,Sharjah,Zone 7,Prepaid,Standard,142.13,2025-04-08,Active
SUB_03193,Customer 3193,Abu Dhabi,Zone 2,Postpaid,Premium,279.17,2025-07-28,Active
SUB_03194,Customer 3194,Ajman,Zone 6,Prepaid,Standard,110.2,2025-07-26,Active
SUB_03195,Customer 3195,Ajman,Zone 7,Postpaid,Unlimited,484.62,2025-06-12,Active
SUB_03196,Customer 3196,Abu Dhabi,Zone 3,Prepaid,Standard,52.77,2025-02-25,Active
SUB_03197,Customer 3197,Dubai,Zone 6,Prepaid,Basic,134.32,2024-04-19,Suspended
SUB_03198,Customer 3198,Sharjah,Zone 5,Prepaid,Standard,105.9,2024-01-31,Active
SUB_03199,Customer 3199,Abu Dhabi,Zone 5,Prepaid,Standard,99.76,2024-04-05,Active
SUB_03200,Customer 3200,Sharjah,Zone 4,Prepaid,Basic,133.84,2025-01-01,Active
SUB_03201,Customer 3201,Dubai,Zone 1,Postpaid,Standard,178.51,2025-07-25,Active
SUB_03202,Customer 3202,Sharjah,Zone 1,Prepaid,Basic,94.44,2024-04-09,Active
SUB_03203,Customer 3203,Abu Dhabi,Zone 1,Prepaid,Basic,110.86,2025-09-07,Active
SUB_03204,Customer 3204,Dubai,Zone 3,Postpaid,Standard,103.29,2025-09-08,Active
SUB_03205,Customer 3205,Ajman,Zone 5,Prepaid,Basic,120.06,2024-12-02,Churned
SUB_03206,Customer 3206,Sharjah,Zone 2,Postpaid,Premium,274.53,2025-02-02,Active
SUB_03207,Customer 3207,Abu Dhabi,Zone 7,Prepaid,Basic,59.08,2024-01-17,Active
SUB_03208,Customer 3208,Ajman,Zone 3,Prepaid,Standard,84.5,2024-10-29,Active
SUB_03209,Customer 3209,Fujairah,Zone 4,Prepaid,Standard,51.18,2025-03-03,Active
SUB_03210,Customer 3210,Sharjah,Zone 7,Prepaid,Standard,133.51,2025-02-05,Active
SUB_03211,Customer 3211,Sharjah,Zone 6,Prepaid,Basic,54.31,2024-03-31,Active
SUB_03212,Customer 3212,Ajman,Zone 6,Postpaid,Unlimited,447.53,2025-07-30,Active
SUB_03213,Customer 3213,Abu Dhabi,Zone 1,Prepaid,Standard,118.07,2024-09-09,Active
SUB_03214,Customer 3214,Sharjah,Zone 5,Prepaid,Standard,106.84,2025-08-12,Active
SUB_03215,Customer 3215,Dubai,Zone 6,Prepaid,Standard,97.36,2025-06-21,Active
SUB_03216,Customer 3216,Abu Dhabi,Zone 7,Prepaid,Standard,65.68,2024-06-26,Suspended
SUB_03217,Customer 3217,Sharjah,Zone 4,Prepaid,Basic,51.77,2025-12-06,Suspended
SUB_03218,Customer 3218,Sharjah,Zone 6,Postpaid,Standard,179.66,2025-01-28,Active
SUB_03219,Customer 3219,Ajman,Zone 4,Prepaid,Basic,89.85,2024-06-26,Suspended
SUB_03220,Customer 3220,Dubai,Zone 3,Postpaid,Standard,188.0,2024-05-26,Active
SUB_03221,Customer 3221,Dubai,Zone 7,Prepaid,Standard,97.03,2024-10-06,Active
SUB_03222,Customer 3222,Dubai,Zone 5,Prepaid,Basic,110.89,2024-11-08,Suspended
SUB_03223,Customer 3223,Dubai,Zone 2,Prepaid,Basic,84.03,2024-10-05,Active
SUB_03224,Customer 3224,Ajman,Zone 1,Prepaid,Standard,98.02,2025-05-23,Active
SUB_03225,Customer 3225,Dubai,Zone 7,Prepaid,Basic,100.91,2024-06-02,Active
SUB_03226,Customer 3226,Abu Dhabi,Zone 4,Prepaid,Basic,52.31,2024-03-09,Active
SUB_03227,Customer 3227,Sharjah,Zone 1,Postpaid,Unlimited,459.04,2024-06-24,Active
SUB_03228,Customer 3228,Dubai,Zone 4,Postpaid,Standard,157.47,2025-03-25,Active
SUB_03229,Customer 3229,Dubai,Zone 1,Prepaid,Basic,112.7,2024-10-13,Active
SUB_03230,Customer 3230,Sharjah,Zone 5,Postpaid,Standard,159.53,2025-03-11,Active
SUB_03231,Customer 3231,Dubai,Zone 6,Postpaid,Standard,191.56,2024-11-06,Active
SUB_03232,Customer 3232,Dubai,Zone 5,Prepaid,Basic,147.19,2025-05-14,Active
SUB_03233,Customer 3233,Sharjah,Zone 1,Prepaid,Basic,102.98,2024-03-23,Active
SUB_03234,Customer 3234,Abu Dhabi,Zone 3,Prepaid,Basic,78.48,2025-01-08,Active
SUB_03235,Customer 3235,Abu Dhabi,Zone 4,Prepaid,Basic,135.23,2024-09-18,Active
SUB_03236,Customer 3236,Fujairah,Zone 8,Postpaid,Standard,144.82,2024-09-13,Active
SUB_03237,Customer 3237,Dubai,Zone 8,Prepaid,Basic,113.11,2025-10-06,Active
SUB_03238,Customer 3238,Abu Dhabi,Zone 1,Prepaid,Basic,120.7,2025-05-26,Active
SUB_03239,Customer 3239,Dubai,Zone 4,Postpaid,Unlimited,496.09,2025-09-04,Active
SUB_03240,Customer 3240,Dubai,Zone 5,Prepaid,Standard,134.87,2025-09-27,Active
SUB_03241,Customer 3241,Sharjah,Zone 5,Postpaid,Premium,241.1,2024-07-23,Active
SUB_03242,Customer 3242,Dubai,Zone 4,Prepaid,Basic,115.33,2025-04-17,Active
SUB_03243,Customer 3243,Dubai,Zone 8,Prepaid,Standard,93.08,2024-04-23,Active
SUB_03244,Customer 3244,Abu Dhabi,Zone 1,Postpaid,Premium,329.12,2024-05-22,Active
SUB_03245,Customer 3245,Fujairah,Zone 2,Postpaid,Standard,105.06,2024-11-11,Active
SUB_03246,Customer 3246,Abu Dhabi,Zone 1,Postpaid,Premium,348.82,2024-01-11,Active
SUB_03247,Customer 3247,Abu Dhabi,Zone 4,Prepaid,Standard,65.89,2025-02-13,Active
SUB_03248,Customer 3248,Dubai,Zone 2,Postpaid,Standard,129.24,2024-12-10,Active
SUB_03249,Customer 3249,Sharjah,Zone 4,Postpaid,Premium,295.95,2025-10-01,Active
SUB_03250,Customer 3250,Sharjah,Zone 7,Postpaid,Unlimited,391.9,2025-01-28,Active
SUB_03251,Customer 3251,AbuDhabi,Zone 2,Prepaid,Basic,65.59,2024-12-07,Active
SUB_03252,Customer 3252,Sharjah,Zone 6,Prepaid,Standard,68.93,2025-03-30,Active
SUB_03253,Customer 3253,Dubai,Zone 4,Postpaid,Standard,108.76,2024-12-12,Active
SUB_03254,Customer 3254,Dubai,Zone 7,Postpaid,Standard,167.97,2025-03-20,Active
SUB_03255,Customer 3255,Ajman,Zone 4,Postpaid,Premium,292.23,2025-11-01,Active
SUB_03256,Customer 3256,Ajman,Zone 6,Prepaid,Standard,89.48,2025-09-04,Active
SUB_03257,Customer 3257,Abu Dhabi,Zone 2,Prepaid,Standard,79.58,2024-05-23,Active
SUB_03258,Customer 3258,Dubai,Zone 4,Prepaid,Basic,130.87,2024-11-07,Active
SUB_03259,Customer 3259,Ajman,Zone 8,Prepaid,Standard,127.49,2024-11-28,Active
SUB_03260,Customer 3260,Dubai,Zone 1,Prepaid,Basic,89.55,2025-09-13,Suspended
SUB_03261,Customer 3261,Sharjah,Zone 2,Prepaid,Standard,52.93,2025-12-16,Active
SUB_03262,Customer 3262,Sharjah,Zone 8,Prepaid,Standard,137.9,2024-07-28,Active
SUB_03263,Customer 3263,Abu Dhabi,Zone 5,Prepaid,Standard,138.94,2025-05-09,Active
SUB_03264,Customer 3264,Sharjah,Zone 5,Prepaid,Basic,126.1,2024-11-21,Active
SUB_03265,Customer 3265,Dubai,Zone 8,Prepaid,Standard,82.03,2024-07-04,Suspended
SUB_03266,Customer 3266,Dubai,Zone 3,Postpaid,Standard,100.91,2025-02-15,Active
SUB_03267,Customer 3267,Abu Dhabi,Zone 4,Prepaid,Basic,76.19,2024-11-26,Churned
SUB_03268,Customer 3268,Dubai,Zone 2,Prepaid,Standard,56.44,2024-10-29,Active
SUB_03269,Customer 3269,Abu Dhabi,Zone 7,Prepaid,Standard,125.15,2025-12-16,Active
SUB_03270,Customer 3270,Dubai,Zone 2,Prepaid,Standard,68.68,2025-10-14,Active
SUB_03271,Customer 3271,Abu Dhabi,Zone 3,Prepaid,Basic,58.98,2025-05-21,Active
SUB_03272,Customer 3272,Abu Dhabi,Zone 3,Prepaid,Standard,122.78,2025-08-16,Active
SUB_03273,Customer 3273,Sharjah,Zone 8,Prepaid,Standard,109.49,2024-09-09,Active
SUB_03274,Customer 3274,Dubai,Zone 3,Postpaid,Unlimited,390.83,2024-12-03,Active
SUB_03275,Customer 3275,Ajman,Zone 2,Prepaid,Basic,112.95,2025-01-24,Active
SUB_03276,Customer 3276,Abu Dhabi,Zone 8,Prepaid,Standard,102.58,2024-10-18,Suspended
SUB_03277,Customer 3277,Dubai,Zone 4,Prepaid,Basic,74.76,2025-02-10,Active
SUB_03278,Customer 3278,Fujairah,Zone 7,Postpaid,Premium,315.75,2025-01-12,Active
SUB_03279,Customer 3279,Sharjah,Zone 4,Postpaid,Standard,140.81,2024-04-30,Active
SUB_03280,Customer 3280,Dubai,Zone 8,Prepaid,Standard,123.7,2025-08-04,Active
SUB_03281,Customer 3281,Abu Dhabi,Zone 2,Prepaid,Standard,149.37,2024-07-27,Suspended
SUB_03282,Customer 3282,Dubai,Zone 4,Prepaid,Basic,143.44,2025-09-02,Active
SUB_03283,Customer 3283,Sharjah,Zone 8,Prepaid,Standard,124.51,2025-07-16,Active
SUB_03284,Customer 3284,Dubai,Zone 8,Prepaid,Basic,58.23,2024-07-07,Suspended
SUB_03285,Customer 3285,Ajman,Zone 8,Postpaid,Premium,310.57,2025-12-03,Active
SUB_03286,Customer 3286,Abu Dhabi,Zone 4,Postpaid,Unlimited,490.77,2025-07-21,Suspended
SUB_03287,Customer 3287,Ajman,Zone 3,Prepaid,Basic,141.93,2024-02-01,Suspended
SUB_03288,Customer 3288,Abu Dhabi,Zone 1,Prepaid,Basic,118.17,2025-04-21,Suspended
SUB_03289,Customer 3289,Sharjah,Zone 3,Postpaid,Standard,176.81,2025-12-30,Active
SUB_03290,Customer 3290,Sharjah,Zone 5,Prepaid,Basic,85.28,2024-08-06,Active
SUB_03291,Customer 3291,Abu Dhabi,Zone 5,Prepaid,Basic,81.4,2025-03-28,Active
SUB_03292,Customer 3292,Dubai,Zone 2,Prepaid,Basic,87.96,2024-10-29,Active
SUB_03293,Customer 3293,Dubai,Zone 8,Postpaid,Standard,103.16,2025-12-14,Suspended
SUB_03294,Customer 3294,Dubai,Zone 6,Prepaid,Basic,59.54,2024-03-15,Active
SUB_03295,Customer 3295,Ajman,Zone 6,Postpaid,Standard,158.26,2025-02-26,Active
SUB_03296,Customer 3296,Dubai,Zone 7,Prepaid,Basic,118.67,2025-11-24,Churned
SUB_03297,Customer 3297,Abu Dhabi,Zone 2,Prepaid,Standard,123.11,2025-05-30,Active
SUB_03298,Customer 3298,Abu Dhabi,Zone 8,Postpaid,Unlimited,482.43,2024-05-26,Active
SUB_03299,Customer 3299,Ajman,Zone 2,Prepaid,Basic,133.42,2025-10-14,Active
SUB_03300,Customer 3300,Abu Dhabi,Zone 1,Postpaid,Standard,162.96,2024-11-10,Active
SUB_03301,Customer 3301,Sharjah,Zone 5,Postpaid,Standard,119.6,2024-09-08,Suspended
SUB_03302,Customer 3302,Dubai,Zone 1,Prepaid,Basic,127.98,2024-09-19,Active
SUB_03303,Customer 3303,Sharjah,Zone 6,Prepaid,Standard,114.09,2025-11-09,Churned
SUB_03304,Customer 3304,Fujairah,Zone 5,Prepaid,Basic,119.36,2024-06-10,Suspended
SUB_03305,Customer 3305,Dubai,Zone 8,Prepaid,Basic,131.81,2025-03-13,Active
SUB_03306,Customer 3306,Sharjah,Zone 3,Prepaid,Standard,60.76,2025-01-25,Active
SUB_03307,Customer 3307,Dubai,Zone 7,Prepaid,Standard,67.74,2024-03-20,Active
SUB_03308,Customer 3308,Abu Dhabi,Zone 5,Prepaid,Standard,72.54,2025-04-08,Active
SUB_03309,Customer 3309,Abu Dhabi,Zone 6,Postpaid,Premium,220.77,2025-09-08,Churned
SUB_03310,Customer 3310,Dubai,Zone 4,Postpaid,Unlimited,472.91,2025-05-09,Active
SUB_03311,Customer 3311,Dubai,Zone 1,Prepaid,Basic,86.51,2025-08-23,Active
SUB_03312,Customer 3312,Abu Dhabi,Zone 4,Prepaid,Standard,118.86,2025-02-18,Active
