ticket_id,subscriber_id,ticket_date,ticket_channel,ticket_category,priority,status,resolution_date,sla_target_hours,assigned_team,zone,city
TKT_003427,SUB_02088,2025-09-15,Call Center,Network Issue,Medium,Resolved,2025-09-16,48,Tier 1,Zone 1,Abu Dhabi
TKT_003428,SUB_04816,2025-11-27,Online Chat,Technical Support,Medium,Resolved,2025-11-27,48,Field Ops,Zone 1,Dubai
TKT_003429,SUB_00098,2025-10-09,Call Center,Billing Query,Medium,Resolved,,24,Tier 2,Zone 5,Abu Dhabi
TKT_003430,SUB_04627,2025-09-12,Call Center,Plan Change,Low,Resolved,2025-09-16,48,Tier 2,Zone 6,Abu Dhabi
TKT_003431,SUB_02911,2025-10-08,Online Chat,Network Issue,High,Resolved,2025-10-10,48,Tier 2,Zone 2,Dubai
TKT_003432,SUB_02828,2025-11-04,Call Center,Network Issue,Medium,In Progress,,24,Tier 1,Zone 2,Dubai
TKT_003433,SUB_00412,2025-09-27,Call Center,Complaint,Critical,Resolved,2025-09-28,48,Tier 1,Zone 3,Dubai
TKT_003434,SUB_03409,2025-11-04,Online Chat,Billing Query,Medium,Open,,24,Tier 3,Zone 3,Dubai
TKT_003435,SUB_04844,2025-10-21,App,Network Issue,High,Resolved,2025-10-22,48,Tier 1,Zone 7,Sharjah
TKT_003436,SUB_02984,2025-11-13,Online Chat,Billing Query,Medium,Resolved,2025-11-15,72,Tier 1,Zone 6,Abu Dhabi
TKT_003437,SUB_00317,2025-11-24,Retail Store,Network Issue,Medium,Open,,24,Tier 1,Zone 4,Abu Dhabi
TKT_003438,SUB_00039,2025-12-17,App,Network Issue,Low,In Progress,,24,Tier 1,Zone 2,Dubai
TKT_003439,SUB_04262,2025-09-29,Retail Store,Complaint,Medium,Resolved,2025-10-02,48,Tier 1,Zone 8,Abu Dhabi
TKT_003440,SUB_01886,2025-09-10,App,Technical Support,Medium,Resolved,2025-09-12,48,Tier 2,Zone 8,Dubai
TKT_003441,SUB_01814,2025-09-21,Online Chat,Plan Change,Medium,Resolved,2025-09-25,72,Tier 1,Zone 7,Sharjah
TKT_003442,SUB_02485,2025-12-17,App,Network Issue,Critical,In Progress,,24,Field Ops,Zone 6,Abu Dhabi
TKT_003443,SUB_00546,2025-09-26,App,Complaint,Medium,In Progress,,72,Tier 1,Zone 2,Abu Dhabi
TKT_003444,SUB_01476,2025-12-21,Online Chat,Network Issue,Medium,Resolved,2025-12-24,48,Tier 1,Zone 6,Dubai
TKT_003445,SUB_03617,2025-10-24,Retail Store,Billing Query,Medium,In Progress,,72,Tier 2,Zone 7,Abu Dhabi
TKT_003446,SUB_03943,2025-12-16,Retail Store,Plan Change,Medium,In Progress,,48,Tier 3,Zone 4,Sharjah
TKT_003447,SUB_04296,2025-10-05,Retail Store,Network Issue,Low,In Progress,,48,Tier 3,Zone 4,Ajman
TKT_003448,SUB_02867,2025-09-26,Call Center,Network Issue,Medium,Resolved,2025-09-27,72,Tier 3,Zone 6,Dubai
TKT_003449,SUB_02026,2025-09-13,Online Chat,Technical Support,Medium,Open,,48,Tier 1,Zone 8,Sharjah
TKT_003450,SUB_03057,2025-11-03,Retail Store,Complaint,Critical,Resolved,2025-11-04,48,Tier 1,Zone 2,Sharjah
TKT_003451,SUB_00472,2025-10-03,Call Center,Technical Support,Low,Resolved,2025-10-05,48,Tier 3,Zone 7,Dubai
TKT_003452,SUB_04085,2025-09-17,App,Technical Support,Medium,In Progress,,72,Tier 3,Zone 4,Sharjah
TKT_003453,SUB_00816,2026-01-02,Call Center,Network Issue,Medium,Resolved,2026-01-03,48,Tier 1,Zone 4,Dubai
TKT_003454,SUB_01918,2026-01-04,App,Technical Support,Critical,Resolved,2026-01-06,48,Tier 1,Zone 2,Dubai
TKT_003455,SUB_02386,2025-10-14,App,Technical Support,High,Resolved,2025-10-15,48,Tier 3,Zone 7,Sharjah
TKT_003456,SUB_02646,2025-10-31,App,Plan Change,High,In Progress,,72,Tier 2,Zone 8,Sharjah
TKT_003457,SUB_00497,2025-10-16,Call Center,Complaint,High,Resolved,2025-10-18,24,Tier 2,Zone 4,Dubai
TKT_003458,SUB_04623,2025-10-04,Online Chat,Billing Query,Low,Escalated,,48,Tier 1,Zone 4,Ajman
TKT_003459,SUB_01312,2025-12-18,Call Center,Network Issue,Low,Resolved,2025-12-20,72,Tier 2,Zone 7,Ajman
TKT_003460,SUB_04983,2025-12-24,Online Chat,Billing Query,Medium,Resolved,2025-12-24,48,Tier 1,Zone 4,Abu Dhabi
TKT_003461,SUB_03467,2025-12-08,Retail Store,Plan Change,Medium,Resolved,2025-12-10,48,Tier 3,Zone 6,AbuDhabi
TKT_003462,SUB_02723,2025-09-25,Call Center,Billing Query,Low,Resolved,2025-09-27,24,Tier 3,Zone 5,Abu Dhabi
TKT_003463,SUB_00869,2025-12-07,Retail Store,Technical Support,Medium,Resolved,2025-12-09,48,Field Ops,Zone 8,Dubai
TKT_003464,SUB_04760,2025-12-13,App,Network Issue,Critical,Resolved,2025-12-15,48,Tier 1,Zone 3,Fujairah
TKT_003465,SUB_01591,2025-11-13,Retail Store,Billing Query,High,Resolved,2025-11-15,24,Tier 1,Zone 4,Abu Dhabi
TKT_003466,SUB_03955,2025-12-24,Call Center,Technical Support,Medium,In Progress,,24,Tier 3,Zone 3,Abu Dhabi
TKT_003467,SUB_01683,2025-09-11,Call Center,Technical Support,Low,Open,,48,Tier 2,Zone 7,Abu Dhabi
TKT_003468,SUB_01367,2025-10-29,Call Center,Plan Change,Medium,Resolved,2025-11-02,48,Tier 1,Zone 7,Dubai
TKT_003469,SUB_01315,2025-12-19,Online Chat,Billing Query,Critical,Resolved,2025-12-23,72,Tier 2,Zone 6,Dubai
TKT_003470,SUB_00150,2025-12-15,Retail Store,Complaint,Low,Resolved,2025-12-17,48,Tier 2,Zone 1,Dubai
TKT_003471,SUB_01334,2025-12-17,Online Chat,Billing Query,High,In Progress,,24,Tier 3,Zone 3,Dubai
TKT_003472,SUB_02963,2025-09-14,Call Center,Complaint,Low,In Progress,,24,Tier 1,Zone 5,Dubai
TKT_003473,SUB_03011,2025-12-14,App,Network Issue,Medium,Resolved,2025-12-16,24,Tier 1,Zone 8,Dubai
TKT_003474,SUB_02427,2025-09-07,App,Plan Change,High,Resolved,2025-09-08,48,Field Ops,Zone 2,Sharjah
TKT_003475,SUB_00518,2025-12-16,App,Billing Query,Low,Resolved,2025-12-20,48,Tier 1,Zone 2,Abu Dhabi
TKT_003476,SUB_01735,2025-11-24,Call Center,Network Issue,Low,Resolved,2025-11-25,72,Tier 1,Zone 7,Sharjah
TKT_003477,SUB_03043,2025-09-13,Retail Store,Plan Change,Low,In Progress,,24,Tier 2,Zone 5,Dubai
TKT_003478,SUB_03818,2025-10-31,Call Center,Network Issue,Critical,Resolved,2025-11-03,24,Tier 1,Zone 5,Abu Dhabi
TKT_003479,SUB_00564,2025-10-31,Call Center,Billing Query,Medium,Escalated,,48,Tier 2,Zone 2,Sharjah
TKT_003480,SUB_00108,2025-09-26,App,Billing Query,Medium,Resolved,2025-09-30,48,Tier 1,Zone 3,Abu Dhabi
TKT_003481,SUB_00064,2025-12-06,Retail Store,Network Issue,Medium,Resolved,,24,Tier 1,Zone 4,Ajman
TKT_003482,SUB_04403,2025-10-10,Call Center,Billing Query,Low,Resolved,2025-10-14,72,Tier 1,Zone 5,Ajman
TKT_003483,SUB_01746,2025-11-26,App,Network Issue,High,Resolved,2025-11-28,48,Tier 1,Zone 3,Dubai
TKT_003484,SUB_01605,2025-10-30,Call Center,Network Issue,Low,In Progress,,72,Tier 1,Zone 8,Dubai
TKT_003485,SUB_04225,2025-11-12,App,Billing Query,Medium,In Progress,,48,Tier 1,Zone 1,Abu Dhabi
TKT_003486,SUB_04448,2025-10-21,Online Chat,Billing Query,Low,Resolved,2025-10-25,24,Field Ops,Zone 6,Ajman
TKT_003487,SUB_04286,2025-11-07,Call Center,Network Issue,Low,Resolved,2025-11-08,24,Tier 1,Zone 3,Abu Dhabi
TKT_003488,SUB_02392,2025-12-17,Call Center,Complaint,Critical,Resolved,2025-12-17,48,Tier 1,Zone 4,Sharjah
TKT_003489,SUB_01902,2025-11-28,Call Center,Billing Query,Medium,Resolved,2025-11-28,48,Tier 2,Zone 6,Dubai
TKT_003490,SUB_01137,2025-12-27,Call Center,Billing Query,Low,RESOLVED,2025-12-30,48,Tier 1,Zone 4,Sharjah
TKT_003491,SUB_04997,2025-09-09,Call Center,Technical Support,Medium,Resolved,2025-09-12,24,Field Ops,Zone 4,Sharjah
TKT_003492,SUB_02350,2025-12-13,Call Center,Complaint,Medium,Open,,48,Tier 3,Zone 5,Sharjah
TKT_003493,SUB_04001,2025-12-24,Call Center,Billing Query,Medium,Resolved,2025-12-24,48,Tier 2,Zone 5,Sharjah
TKT_003494,SUB_01751,2025-12-15,Call Center,Technical Support,Low,Resolved,2025-12-15,24,Tier 3,Zone 6,Dubai
TKT_003495,SUB_00908,2025-11-17,Online Chat,Complaint,Medium,Open,,48,Tier 1,Zone 8,Sharjah
TKT_003496,SUB_00738,2025-10-26,Call Center,Technical Support,Low,In Progress,,48,Tier 1,Zone 7,Dubai
TKT_003497,SUB_04186,2025-09-17,App,Network Issue,Low,Open,,48,Tier 1,Zone 3,Sharjah
TKT_003498,SUB_00624,2025-10-03,App,Billing Query,High,In Progress,,24,Tier 2,Zone 5,Ajman
TKT_003499,SUB_01173,2025-12-18,Retail Store,Network Issue,Low,Resolved,2025-12-08 00:00:00,48,Tier 1,Zone 8,Fujairah
TKT_003500,SUB_03676,2025-11-13,App,Complaint,High,Resolved,2025-11-14,24,Tier 3,Zone 2,Abu Dhabi
TKT_003501,SUB_04833,2025-10-03,Retail Store,Network Issue,Low,Resolved,2025-10-04,48,Tier 2,Zone 5,Ajman
TKT_003502,SUB_01885,2025-11-19,Call Center,Network Issue,Low,Open,,48,Tier 2,Zone 8,Fujairah
TKT_003503,SUB_01353,2025-10-18,App,Network Issue,Low,Open,,48,Tier 3,Zone 5,Dubai
TKT_003504,SUB_00713,2025-11-02,Online Chat,Network Issue,High,Resolved,2025-11-05,48,Tier 1,Zone 5,Sharjah
TKT_003505,SUB_00417,2025-11-13,Call Center,Billing Query,Medium,Resolved,2025-11-17,48,Tier 3,Zone 8,Abu Dhabi
TKT_003506,SUB_03335,2025-09-29,Call Center,Billing Query,Medium,Resolved,2025-10-01,48,Field Ops,Zone 3,Dubai
TKT_003507,SUB_01029,2025-09-11,Online Chat,Billing Query,High,In Progress,,48,Tier 1,Zone 6,Dubai
TKT_003508,SUB_02023,2025-10-03,Call Center,Billing Query,Low,In Progress,,72,Tier 3,Zone 3,Dubai
TKT_003509,SUB_04526,2025-09-14,Retail Store,Billing Query,High,Resolved,2025-09-15,72,Tier 2,Zone 1,Abu Dhabi
TKT_003510,SUB_00337,2025-11-26,Call Center,Billing Query,Critical,Open,,48,Tier 1,Zone 8,Ajman
TKT_003511,SUB_01361,2025-12-09,Call Center,Plan Change,Low,In Progress,,48,Tier 1,Zone 2,Dubai
TKT_003512,SUB_03234,2025-10-06,Online Chat,Complaint,Critical,Open,,48,Tier 1,Zone 3,Abu Dhabi
TKT_003513,SUB_02426,2025-11-03,Call Center,Billing Query,Low,In Progress,,24,Tier 2,Zone 6,Ajman
TKT_003514,SUB_01887,2025-12-25,Call Center,Network Issue,High,In Progress,,24,Tier 1,Zone 3,Abu Dhabi
TKT_003515,SUB_02169,2025-09-27,App,Network Issue,Low,Resolved,2025-10-01,48,Tier 2,Zone 2,Dubai
TKT_003516,SUB_04794,2025-10-24,App,Billing Query,Medium,Resolved,2025-10-26,48,Tier 3,Zone 3,Sharjah
TKT_003517,SUB_04750,2025-11-17,Call Center,Billing Query,High,Resolved,2025-11-20,72,Tier 1,Zone 6,Sharjah
TKT_003518,SUB_03219,2025-12-27,Call Center,Complaint,Critical,Escalated,,24,Tier 2,Zone 4,Ajman
TKT_003519,SUB_04158,2026-01-02,Call Center,Plan Change,Medium,Resolved,2026-01-03,48,Tier 1,Zone 3,Dubai
TKT_003520,SUB_02793,2025-09-10,Call Center,Billing Query,High,Resolved,2025-09-13,48,Tier 2,Zone 7,Abu Dhabi
TKT_003521,SUB_00612,2025-09-09,Call Center,Technical Support,Critical,Resolved,2025-09-09,72,Tier 2,Zone 6,Abu Dhabi
TKT_003522,SUB_00716,2025-10-27,App,Network Issue,High,Resolved,2025-10-28,48,Field Ops,Zone 5,Ajman
TKT_003523,SUB_00892,2025-11-16,Call Center,Plan Change,Medium,Open,,48,Tier 1,Zone 4,Abu Dhabi
TKT_003524,SUB_03147,2025-11-27,App,Plan Change,High,Resolved,2025-11-27,48,Tier 3,Zone 2,Dubai
TKT_003525,SUB_00761,2025-09-07,Online Chat,Technical Support,Medium,Resolved,2025-09-07,48,Tier 3,Zone 5,Abu Dhabi
TKT_003526,SUB_01719,2025-12-02,App,Network Issue,Medium,Resolved,2025-12-05,48,Tier 3,Zone 4,Dubai
TKT_003527,SUB_01530,2025-09-17,App,Technical Support,Medium,Resolved,2025-09-18,24,Tier 3,Zone 4,Abu Dhabi
TKT_003528,SUB_04064,2025-11-07,Online Chat,Complaint,Medium,Resolved,2025-11-07,48,Tier 3,Zone 3,Ajman
TKT_003529,SUB_03969,2025-11-17,App,Plan Change,Medium,Resolved,2025-11-17,48,Tier 3,Zone 7,Dubai
TKT_003530,SUB_01568,2025-11-08,Online Chat,Technical Support,Medium,Resolved,2025-11-12,72,Tier 3,Zone 5,Abu Dhabi
TKT_003531,SUB_00681,2025-12-16,App,Technical Support,High,In Progress,,72,Tier 1,Zone 5,Ajman
TKT_003532,SUB_02174,2025-11-19,Online Chat,Network Issue,Critical,Resolved,2025-11-22,24,Tier 1,Zone 6,Dubai
TKT_003533,SUB_02787,2025-12-16,App,Network Issue,Low,Resolved,2025-12-18,24,Tier 1,Zone 2,Ajman
TKT_003534,SUB_02441,2025-09-16,Call Center,Technical Support,Low,Resolved,2025-09-19,48,Tier 1,Zone 4,Ajman
TKT_003535,SUB_01029,2025-11-28,Online Chat,Technical Support,Medium,Resolved,2025-12-02,48,Tier 1,Zone 6,Dubai
TKT_003536,SUB_04153,2025-12-23,Call Center,Complaint,Medium,Resolved,2025-12-27,48,Tier 1,Zone 5,Dubai
TKT_003537,SUB_02444,2025-09-09,Call Center,Billing Query,Medium,Resolved,2025-09-13,24,Tier 3,Zone 6,Abu Dhabi
TKT_003538,SUB_00108,2025-11-26,Call Center,Plan Change,Medium,Open,,48,Tier 2,Zone 3,Abu Dhabi
TKT_003539,SUB_00502,2026-01-01,Call Center,Technical Support,High,Resolved,2026-01-01,72,Tier 1,Zone 1,Sharjah
TKT_003540,SUB_01630,2025-09-21,Call Center,Billing Query,Low,Closed,2025-09-22,48,Tier 1,Zone 7,Sharjah
TKT_003541,SUB_00829,2025-09-26,Call Center,Billing Query,Medium,Resolved,2025-09-27,48,Tier 1,Zone 4,Abu Dhabi
TKT_003542,SUB_01236,2025-12-26,Online Chat,Technical Support,Medium,Resolved,2025-12-30,48,Tier 1,Zone 5,Dubai
TKT_003543,SUB_01659,2025-12-25,App,Billing Query,High,In Progress,,48,Tier 1,Zone 2,Ajman
TKT_003544,SUB_01440,2025-10-08,Call Center,Plan Change,Medium,Resolved,2025-10-08,48,Field Ops,Zone 1,Abu Dhabi
TKT_003545,SUB_02142,2025-10-30,Call Center,Billing Query,Low,In Progress,,48,Field Ops,Zone 4,Dubai
TKT_003546,SUB_03688,2025-10-05,Call Center,Technical Support,Medium,Resolved,2025-10-06,48,Tier 2,Zone 8,Abu Dhabi
TKT_003547,SUB_00544,2025-09-13,Call Center,Technical Support,Medium,Resolved,2025-09-16,24,Tier 1,Zone 5,Abu Dhabi
TKT_003548,SUB_03054,2025-11-18,App,Network Issue,Medium,Resolved,2025-11-22,24,Tier 2,Zone 8,Dubai
TKT_003549,SUB_02034,2025-12-29,App,Billing Query,Low,In Progress,,72,Tier 1,Zone 7,Abu Dhabi
TKT_003550,SUB_00268,2025-12-11,App,Technical Support,High,Resolved,2025-12-11,48,Tier 1,Zone 5,Sharjah
TKT_003551,SUB_01197,2025-11-25,App,Billing Query,Low,Resolved,2025-11-29,48,Tier 1,Zone 8,Abu Dhabi
TKT_003552,SUB_03493,2025-11-07,Retail Store,Technical Support,Low,Resolved,2025-11-08,48,Tier 3,Zone 7,Fujairah
TKT_003553,SUB_02339,2025-10-18,Online Chat,Technical Support,Low,Open,,72,Tier 2,Zone 6,Dubai
TKT_003554,SUB_03031,2025-11-25,App,Billing Query,Medium,Resolved,2025-11-29,48,Tier 1,Zone 3,Dubai
TKT_003555,SUB_02174,2025-12-08,App,Technical Support,Medium,Resolved,2025-12-12,48,Tier 3,Zone 6,Dubai
TKT_003556,SUB_04396,2025-09-22,Retail Store,Technical Support,High,In Progress,,48,Tier 3,Zone 6,Sharjah
TKT_003557,SUB_02746,2025-11-10,Call Center,Technical Support,Medium,Open,,48,Tier 2,Zone 7,Ajman
TKT_003558,SUB_04002,2025-10-23,App,Technical Support,Critical,In Progress,,72,Tier 3,Zone 3,Abu Dhabi
TKT_003559,SUB_00574,2025-11-05,Call Center,Plan Change,Medium,In Progress,,24,Tier 3,Zone 6,Abu Dhabi
TKT_003560,SUB_01713,2025-11-26,Retail Store,Network Issue,High,In Progress,,24,Tier 2,Zone 8,Abu Dhabi
TKT_003561,SUB_02655,2025-10-12,Online Chat,Network Issue,High,Resolved,2025-10-15,24,Tier 2,Zone 5,Fujairah
TKT_003562,SUB_03203,2025-10-16,Call Center,Network Issue,Medium,Resolved,2025-10-20,24,Tier 1,Zone 1,Abu Dhabi
TKT_003563,SUB_00753,2025-11-13,Call Center,Billing Query,Low,Resolved,2025-11-13,24,Tier 1,Zone 8,Sharjah
TKT_003564,SUB_00505,2026-01-01,Retail Store,Plan Change,High,In Progress,,48,Field Ops,Zone 2,Sharjah
TKT_003565,SUB_02884,2025-12-19,Call Center,Technical Support,Medium,Resolved,2025-12-19,48,Tier 2,Zone 5,Dubai
TKT_003566,SUB_04146,2025-10-09,Call Center,Billing Query,Medium,Resolved,2025-10-11,48,Tier 1,Zone 3,Abu Dhabi
TKT_003567,SUB_01553,2025-10-11,App,Complaint,High,In Progress,,24,Tier 2,Zone 4,Dubai
TKT_003568,SUB_02388,2025-12-08,App,Billing Query,High,Open,,48,Tier 1,Zone 5,Ajman
TKT_003569,SUB_02707,2025-12-16,Retail Store,Network Issue,High,In Progress,,72,Tier 2,Zone 8,Abu Dhabi
TKT_003570,SUB_00784,2025-12-24,App,Network Issue,Medium,Escalated,,24,Tier 1,Zone 4,Sharjah
TKT_003571,SUB_04420,2025-12-17,Call Center,Technical Support,High,Open,,48,Tier 1,Zone 2,Fujairah
TKT_003572,SUB_01263,2025-12-08,Call Center,Technical Support,High,Resolved,2025-12-10,24,Tier 1,Zone 5,Ajman
TKT_003573,SUB_02730,2025-10-10,Call Center,Network Issue,Medium,Open,,72,Tier 2,Zone 3,Sharjah
TKT_003574,SUB_01664,2025-09-17,Retail Store,Network Issue,Medium,In Progress,,24,Tier 1,Zone 5,Abu Dhabi
TKT_003575,SUB_01013,2025-09-23,Online Chat,Plan Change,Medium,Resolved,2025-09-24,24,Tier 2,Zone 3,Sharjah
TKT_003576,SUB_03962,2025-11-11,Retail Store,Technical Support,Medium,Escalated,,72,Tier 2,Zone 6,Ajman
TKT_003577,SUB_02601,2025-09-09,Call Center,Network Issue,Medium,Resolved,2025-09-10,72,Tier 2,Zone 6,Dubai
TKT_003578,SUB_00843,2025-12-29,Retail Store,Billing Query,Medium,Resolved,2025-12-30,48,Tier 1,Zone 3,Dubai
TKT_003579,SUB_03836,2025-12-10,Retail Store,Billing Query,Medium,Open,,48,Tier 1,Zone 3,Dubai
TKT_003580,SUB_01049,2025-11-03,Call Center,Network Issue,Low,In Progress,,24,Tier 1,Zone 1,Ajman
TKT_003581,SUB_01430,2025-09-28,App,Network Issue,Medium,Resolved,2025-10-03,48,Tier 2,Zone 7,Abu Dhabi
TKT_003582,SUB_01572,2025-09-13,Call Center,Technical Support,Medium,Resolved,2025-09-14,48,Tier 2,Zone 8,Abu Dhabi
TKT_003583,SUB_04541,2025-09-08,Call Center,Billing Query,Medium,Resolved,2025-09-11,24,Tier 2,Zone 1,Dubai
TKT_003584,SUB_03750,2025-12-08,Call Center,Network Issue,Medium,In Progress,,24,Tier 2,Zone 4,Sharjah
TKT_003585,SUB_04544,2025-11-25,Call Center,Network Issue,High,resolved,2025-11-29,24,Tier 1,Zone 1,Dubai
TKT_003586,SUB_03739,2025-09-16,App,Plan Change,Medium,In Progress,,24,Tier 1,Zone 6,Dubai
TKT_003587,SUB_01872,2025-11-27,Call Center,Technical Support,High,Open,,48,Tier 3,Zone 3,Sharjah
TKT_003588,SUB_01487,2025-10-12,Call Center,Billing Query,High,Resolved,2025-10-16,48,Field Ops,Zone 4,Dubai
TKT_003589,SUB_04028,2025-09-24,Online Chat,Complaint,High,Resolved,2025-09-24,24,Tier 1,Zone 4,Dubai
TKT_003590,SUB_00864,2025-10-05,Call Center,Network Issue,Low,In Progress,,48,Tier 1,Zone 1,Dubai
TKT_003591,SUB_01795,2025-10-31,Online Chat,Complaint,Low,Resolved,2025-11-04,48,Tier 2,Zone 5,Dubai
TKT_003592,SUB_03045,2025-09-20,Call Center,Billing Query,Low,In Progress,,48,Tier 2,Zone 7,Sharjah
TKT_003593,SUB_00544,2025-10-25,App,Billing Query,High,In Progress,,24,Tier 2,Zone 5,Abu Dhabi
TKT_003594,SUB_01783,2025-12-31,Online Chat,Network Issue,Critical,In Progress,,48,Field Ops,Zone 4,Dubai
TKT_003595,SUB_03328,2025-12-16,Call Center,Billing Query,Low,Resolved,2025-12-20,72,Tier 3,Zone 1,Abu Dhabi
TKT_003596,SUB_00195,2025-10-04,Call Center,Complaint,Low,In Progress,,72,Tier 1,Zone 6,Dubai
TKT_003597,SUB_02502,2025-10-31,App,Complaint,Critical,Resolved,2025-11-01,72,Tier 2,Zone 4,Fujairah
TKT_003598,SUB_03088,2025-12-16,Online Chat,Network Issue,Medium,In Progress,,48,Tier 1,Zone 8,Dubai
TKT_003599,SUB_04529,2025-10-08,Online Chat,Technical Support,High,Resolved,2025-10-09,48,Tier 2,Zone 8,Ajman
TKT_003600,SUB_02817,2025-09-21,Call Center,Network Issue,High,Resolved,2025-09-23,48,Field Ops,Zone 3,Dubai
TKT_003601,SUB_00074,2025-10-08,App,Network Issue,Medium,Resolved,2025-10-10,24,Tier 2,Zone 4,Abu Dhabi
TKT_003602,SUB_00661,2025-11-30,App,Technical Support,Low,Resolved,2025-12-03,48,Tier 1,Zone 6,Sharjah
TKT_003603,SUB_02403,2026-01-01,Call Center,Billing Query,High,Escalated,,72,Tier 2,Zone 1,Dubai
TKT_003604,SUB_01116,2025-11-19,Call Center,Billing Query,Low,Resolved,2025-11-19,24,Tier 1,Zone 4,Dubai
TKT_003605,SUB_01047,2025-09-30,Call Center,Billing Query,High,Resolved,2025-09-30,72,Tier 3,Zone 5,Sharjah
TKT_003606,SUB_04617,2025-09-19,Call Center,Technical Support,Medium,Resolved,2025-09-23,24,Tier 1,Zone 2,Sharjah
TKT_003607,SUB_01914,2025-10-17,Call Center,Network Issue,Medium,Resolved,2025-10-21,48,Tier 1,Zone 4,Fujairah
TKT_003608,SUB_03123,2025-12-16,Call Center,Technical Support,Critical,Resolved,2025-12-16,48,Tier 2,Zone 7,Dubai
TKT_003609,SUB_04418,2025-12-24,Call Center,Network Issue,Medium,Open,,48,Tier 3,Zone 5,Ajman
TKT_003610,SUB_04524,2025-11-28,Call Center,Billing Query,High,Resolved,2025-11-28,48,Tier 3,Zone 7,Sharjah
TKT_003611,SUB_02253,2025-12-05,App,Network Issue,Low,Resolved,2025-12-07,48,Tier 1,Zone 4,Sharjah
TKT_003612,SUB_04785,2025-11-28,App,Network Issue,Medium,Resolved,2025-11-28,72,Tier 2,Zone 4,Fujairah
TKT_003613,SUB_01156,2025-11-04,Call Center,Network Issue,Medium,Resolved,2025-11-09,48,Tier 1,Zone 7,Dubai
TKT_003614,SUB_00823,2025-10-14,Online Chat,Network Issue,Low,Escalated,,24,Tier 3,Zone 1,Abu Dhabi
TKT_003615,SUB_04310,2025-12-17,Online Chat,Technical Support,Medium,Resolved,2025-12-21,24,Tier 1,Zone 2,Dubai
TKT_003616,SUB_01006,2025-11-11,Online Chat,Network Issue,Low,Resolved,2025-11-11,24,Tier 1,Zone 3,Ajman
TKT_003617,SUB_04109,2025-09-14,Call Center,Plan Change,Low,Resolved,2025-09-15,24,Tier 1,Zone 8,Abu Dhabi
TKT_003618,SUB_04305,2025-10-14,Call Center,Complaint,Medium,Resolved,2025-10-15,24,Tier 2,Zone 2,Sharjah
TKT_003619,SUB_04760,2025-12-09,App,Plan Change,Low,Resolved,2025-12-12,72,Tier 1,Zone 3,Fujairah
TKT_003620,SUB_02842,2025-09-08,Call Center,Network Issue,Low,Resolved,2025-09-11,48,Tier 1,Zone 2,Sharjah
TKT_003621,SUB_01862,2025-10-14,App,Billing Query,Critical,Resolved,2025-10-16,24,Tier 2,Zone 5,Dubai
TKT_003622,SUB_02867,2025-11-11,App,Technical Support,Medium,In Progress,,48,Tier 1,Zone 6,Dubai
TKT_003623,SUB_04453,2025-10-14,Online Chat,Technical Support,Medium,Resolved,2025-10-17,48,Tier 2,Zone 2,Dubai
TKT_003624,SUB_01381,2025-10-24,App,Network Issue,Medium,Resolved,2025-10-24,48,Tier 1,Zone 7,Dubai
TKT_003625,SUB_03076,2025-12-16,Online Chat,Complaint,Low,Resolved,2025-12-19,24,Tier 2,Zone 8,Dubai
TKT_003626,SUB_02879,2025-11-10,Call Center,Network Issue,Low,Open,,48,Tier 2,Zone 5,Dubai
TKT_003627,SUB_02776,2025-10-10,App,Technical Support,Medium,In Progress,,48,Tier 1,Zone 8,Sharjah
TKT_003628,SUB_03904,2025-10-12,Call Center,Network Issue,High,Resolved,2025-10-12,72,Tier 3,Zone 2,Sharjah
TKT_003629,SUB_01451,2025-10-19,App,Billing Query,Critical,Resolved,2025-10-23,24,Tier 1,Zone 1,Dubai
TKT_003630,SUB_00943,2025-11-11,Call Center,Network Issue,Medium,Resolved,2025-11-12,72,Tier 1,Zone 5,Sharjah
TKT_003631,SUB_03426,2025-12-10,Online Chat,Network Issue,Low,Open,,48,Tier 1,Zone 2,Dubai
TKT_003632,SUB_02747,2025-09-25,Call Center,Network Issue,High,In Progress,,48,Tier 1,Zone 5,Abu Dhabi
TKT_003633,SUB_02414,2025-12-25,App,Network Issue,Medium,Resolved,2025-12-29,72,Tier 1,Zone 7,Fujairah
TKT_003634,SUB_04843,2025-11-06,Call Center,Billing Query,Low,Open,,24,Tier 3,Zone 2,Dubai
TKT_003635,SUB_01775,2025-10-17,Call Center,Network Issue,Medium,Escalated,,48,Tier 2,Zone 8,Fujairah
TKT_003636,SUB_00264,2025-11-11,Retail Store,Complaint,Medium,Resolved,2025-11-11,48,Tier 1,Zone 7,Sharjah
TKT_003637,SUB_02659,2025-12-04,Call Center,Technical Support,Medium,In Progress,,48,Tier 3,Zone 5,Abu Dhabi
TKT_003638,SUB_02461,2025-10-10,Call Center,Plan Change,Medium,Resolved,2025-10-13,72,Tier 3,Zone 4,Ajman
TKT_003639,SUB_01063,2025-09-21,Online Chat,Complaint,High,In Progress,,24,Tier 2,Zone 8,Dubai
TKT_003640,SUB_01144,2025-09-20,Call Center,Complaint,High,In Progress,,48,Tier 1,Zone 8,Dubai
TKT_003641,SUB_02477,2025-11-07,Online Chat,Plan Change,High,Resolved,2025-11-11,24,Tier 3,Zone 6,Dubai
TKT_003642,SUB_04234,2025-12-29,Call Center,Network Issue,Medium,Resolved,2025-12-29,24,Tier 2,Zone 8,Fujairah
