bill_id,subscriber_id,billing_month,bill_amount,payment_status,payment_date,credit_adjustment,adjustment_reason
BILL_009701,SUB_03234,2025-11-01,104.79,Paid,2025-11-08,0.0,
BILL_009702,SUB_03234,2025-12-01,102.87,Paid,2025-12-14,0.0,
BILL_009703,SUB_03235,2025-10-01,151.53,Overdue,,0.0,
BILL_009704,SUB_03235,2025-11-01,167.73,Paid,2025-11-30,0.0,
BILL_009705,SUB_03235,2025-12-01,148.37,Paid,2025-12-11,0.0,
BILL_009706,SUB_03236,2025-10-01,164.73,Paid,2025-10-21,0.0,
BILL_009707,SUB_03236,2025-11-01,147.65,Paid,2025-11-09,96.84,Network Issue
BILL_009708,SUB_03236,2025-12-01,191.99,Paid,2025-12-04,0.0,
BILL_009709,SUB_03237,2025-10-01,148.52,Paid,2025-10-10,0.0,
BILL_009710,SUB_03237,2025-11-01,150.99,Paid,2025-11-21,0.0,
BILL_009711,SUB_03237,2025-12-01,146.22,Paid,2025-12-21,0.0,
BILL_009712,SUB_03238,2025-10-01,133.1,Paid,2025-10-11,0.0,
BILL_009713,SUB_03238,2025-11-01,156.19,Partial,,0.0,
BILL_009714,SUB_03238,2025-12-01,122.31,Partial,,0.0,
BILL_009715,SUB_03239,2025-10-01,525.28,Partial,,34.02,Goodwill
BILL_009716,SUB_03239,2025-11-01,521.69,Paid,2025-11-29,46.78,Billing Error
BILL_009717,SUB_03239,2025-12-01,525.85,Overdue,,47.08,Network Issue
BILL_009718,SUB_03240,2025-10-01,141.8,Overdue,,0.0,
BILL_009719,SUB_03240,2025-11-01,154.37,Paid,2025-11-02,0.0,
BILL_009720,SUB_03240,2025-12-01,183.64,Paid,2025-12-12,0.0,
BILL_009721,SUB_03241,2025-10-01,263.92,Overdue,,0.0,
BILL_009722,SUB_03241,2025-11-01,290.91,Paid,2025-11-14,0.0,
BILL_009723,SUB_03241,2025-12-01,262.11,Paid,2025-12-11,48.7,Promo Credit
BILL_009724,SUB_03242,2025-10-01,126.19,Paid,2025-10-12,0.0,
BILL_009725,SUB_03242,2025-11-01,164.35,Paid,2025-11-05,0.0,
BILL_009726,SUB_03242,2025-12-01,124.7,Paid,2025-12-26,0.0,
BILL_009727,SUB_03243,2025-10-01,130.29,Paid,2025-10-27,0.0,
BILL_009728,SUB_03243,2025-11-01,127.39,Partial,,0.0,
BILL_009729,SUB_03243,2025-12-01,101.83,Paid,2025-12-29,0.0,
BILL_009730,SUB_03244,2025-10-01,329.71,Paid,2025-10-10,0.0,
BILL_009731,SUB_03244,2025-11-01,371.83,Partial,,0.0,
BILL_009732,SUB_03244,2025-12-01,357.2,Partial,,0.0,
BILL_009733,SUB_03245,2025-10-01,148.17,Paid,2025-10-12,45.13,Billing Error
BILL_009734,SUB_03245,2025-11-01,105.18,Partial,,0.0,
BILL_009735,SUB_03245,2025-12-01,114.8,Pending,,30.08,Goodwill
BILL_009736,SUB_03246,2025-10-01,384.74,Paid,2025-10-12,76.55,Promo Credit
BILL_009737,SUB_03246,2025-11-01,363.13,Paid,2025-11-28,0.0,
BILL_009738,SUB_03246,2025-12-01,394.02,Paid,2025-12-24,0.0,
BILL_009739,SUB_03247,2025-10-01,88.43,Paid,2025-10-16,0.0,
BILL_009740,SUB_03247,2025-11-01,86.46,Pending,,0.0,
BILL_009741,SUB_03247,2025-12-01,98.35,Overdue,,0.0,
BILL_009742,SUB_03248,2025-10-01,129.26,Partial,,0.0,
BILL_009743,SUB_03248,2025-11-01,148.82,Paid,2025-11-12,0.0,
BILL_009744,SUB_03248,2025-12-01,154.48,Paid,2025-12-07,0.0,
BILL_009745,SUB_03249,2025-10-01,307.25,Partial,,0.0,
BILL_009746,SUB_03249,2025-11-01,309.27,Partial,,0.0,
BILL_009747,SUB_03249,2025-12-01,342.17,Paid,2025-12-20,0.0,
BILL_009748,SUB_03250,2025-10-01,400.84,Paid,2025-10-29,0.0,
BILL_009749,SUB_03250,2025-11-01,431.6,Paid,2025-11-02,0.0,
BILL_009750,SUB_03250,2025-12-01,429.88,Paid,2025-12-27,0.0,
BILL_009751,SUB_03251,2025-10-01,66.24,Pending,,0.0,
BILL_009752,SUB_03251,2025-11-01,110.49,Partial,,0.0,
BILL_009753,SUB_03251,2025-12-01,113.8,Pending,,0.0,
BILL_009754,SUB_03252,2025-10-01,117.55,Pending,,25.32,Billing Error
BILL_009755,SUB_03252,2025-11-01,94.76,Partial,,0.0,
BILL_009756,SUB_03252,2025-12-01,88.57,Paid,2025-12-24,99.43,Promo Credit
BILL_009757,SUB_03253,2025-10-01,145.42,Pending,,0.0,
BILL_009758,SUB_03253,2025-11-01,138.36,Paid,2025-12-01,0.0,
BILL_009759,SUB_03253,2025-12-01,139.68,Paid,2025-12-05,0.0,
BILL_009760,SUB_03254,2025-10-01,173.69,Overdue,,0.0,
BILL_009761,SUB_03254,2025-11-01,214.63,Paid,2025-11-09,0.0,
BILL_009762,SUB_03254,2025-12-01,211.13,Paid,2025-12-03,0.0,
BILL_009763,SUB_03255,2025-10-01,329.53,Paid,2025-10-04,0.0,
BILL_009764,SUB_03255,2025-11-01,297.53,Paid,2025-11-21,0.0,
BILL_009765,SUB_03255,2025-12-01,330.2,Paid,2025-12-14,0.0,
BILL_009766,SUB_03256,2025-10-01,113.33,Paid,,0.0,
BILL_009767,SUB_03256,2025-11-01,107.24,Paid,2025-11-19,0.0,
BILL_009768,SUB_03256,2025-12-01,113.66,Paid,2025-12-13,0.0,
BILL_009769,SUB_03257,2025-10-01,88.09,Partial,,61.76,Billing Error
BILL_009770,SUB_03257,2025-11-01,94.85,Overdue,,0.0,
BILL_009771,SUB_03257,2025-12-01,80.02,Partial,,0.0,
BILL_009772,SUB_03258,2025-10-01,170.19,Paid,2025-10-18,0.0,
BILL_009773,SUB_03258,2025-11-01,158.49,Paid,2025-11-21,0.0,
BILL_009774,SUB_03258,2025-12-01,180.54,Overdue,,0.0,
BILL_009775,SUB_03259,2025-10-01,135.63,Paid,2025-10-13,10.99,Network Issue
BILL_009776,SUB_03259,2025-11-01,160.66,Paid,2025-11-16,0.0,
BILL_009777,SUB_03259,2025-12-01,162.74,Paid,2025-12-03,0.0,
BILL_009778,SUB_03260,2025-10-01,127.31,Paid,2025-10-30,0.0,
BILL_009779,SUB_03260,2025-11-01,130.6,Paid,2025-11-15,0.0,
BILL_009780,SUB_03260,2025-12-01,136.65,Paid,2025-12-14,0.0,
BILL_009781,SUB_03261,2025-10-01,92.6,Paid,2025-10-14,0.0,
BILL_009782,SUB_03261,2025-11-01,74.68,Overdue,,0.0,
BILL_009783,SUB_03261,2025-12-01,77.23,Partial,,0.0,
BILL_009784,SUB_03262,2025-10-01,178.63,Overdue,,0.0,
BILL_009785,SUB_03262,2025-11-01,181.66,Overdue,,0.0,
BILL_009786,SUB_03262,2025-12-01,162.06,Paid,2025-12-27,0.0,
BILL_009787,SUB_03263,2025-10-01,175.16,Overdue,,0.0,
BILL_009788,SUB_03263,2025-11-01,153.34,Pending,,0.0,
BILL_009789,SUB_03263,2025-12-01,161.42,Pending,,0.0,
BILL_009790,SUB_03264,2025-10-01,161.29,Partial,,0.0,
BILL_009791,SUB_03264,2025-11-01,126.65,Partial,,0.0,
BILL_009792,SUB_03264,2025-12-01,152.87,Paid,2025-12-25,0.0,
BILL_009793,SUB_03265,2025-10-01,92.11,Overdue,,0.0,
BILL_009794,SUB_03265,2025-11-01,86.5,Paid,2025-11-30,0.0,
BILL_009795,SUB_03265,2025-12-01,105.99,Paid,2025-12-25,94.5,Network Issue
BILL_009796,SUB_03266,2025-10-01,111.24,Paid,2025-10-02,0.0,
BILL_009797,SUB_03266,2025-11-01,150.65,Paid,2025-11-11,0.0,
BILL_009798,SUB_03266,2025-12-01,109.79,Overdue,,0.0,
BILL_009799,SUB_03267,2025-10-01,86.94,Overdue,,0.0,
BILL_009800,SUB_03267,2025-11-01,106.55,Paid,2025-11-23,0.0,
BILL_009801,SUB_03267,2025-12-01,90.48,Overdue,,0.0,
BILL_009802,SUB_03268,2025-10-01,80.07,Paid,2025-10-28,0.0,
BILL_009803,SUB_03268,2025-11-01,64.51,Partial,,0.0,
BILL_009804,SUB_03268,2025-12-01,69.11,Overdue,,0.0,
BILL_009805,SUB_03269,2025-10-01,125.41,Paid,2025-10-07,0.0,
BILL_009806,SUB_03269,2025-11-01,157.57,Paid,2025-11-15,0.0,
BILL_009807,SUB_03269,2025-12-01,161.72,Paid,2025-12-05,0.0,
BILL_009808,SUB_03270,2025-10-01,75.58,Partial,,0.0,
BILL_009809,SUB_03270,2025-11-01,88.64,Paid,2025-11-04,0.0,
BILL_009810,SUB_03270,2025-12-01,79.88,Paid,2025-12-06,0.0,
BILL_009811,SUB_03271,2025-10-01,104.15,Paid,2025-10-06,0.0,
BILL_009812,SUB_03271,2025-11-01,93.5,Paid,2025-11-07,0.0,
BILL_009813,SUB_03271,2025-12-01,77.94,Paid,2025-12-30,0.0,
BILL_009814,SUB_03272,2025-10-01,143.76,Overdue,,0.0,
BILL_009815,SUB_03272,2025-11-01,138.33,Paid,2025-11-18,0.0,
BILL_009816,SUB_03272,2025-12-01,161.96,Partial,,71.82,Billing Error
BILL_009817,SUB_03273,2025-10-01,112.71,Paid,2025-10-27,0.0,
BILL_009818,SUB_03273,2025-11-01,110.94,Paid,2025-11-03,0.0,
BILL_009819,SUB_03273,2025-12-01,126.54,Paid,2025-12-22,0.0,
BILL_009820,SUB_03274,2025-10-01,421.81,Paid,2025-10-24,0.0,
BILL_009821,SUB_03274,2025-11-01,437.01,Paid,2025-11-14,0.0,
BILL_009822,SUB_03274,2025-12-01,430.86,Paid,2025-12-07,17.54,Billing Error
BILL_009823,SUB_03275,2025-10-01,152.32,Partial,,0.0,
BILL_009824,SUB_03275,2025-11-01,147.63,Overdue,,0.0,
BILL_009825,SUB_03275,2025-12-01,141.8,Overdue,,0.0,
BILL_009826,SUB_03276,2025-10-01,118.97,Overdue,,0.0,
BILL_009827,SUB_03276,2025-11-01,146.0,Pending,,0.0,
BILL_009828,SUB_03276,2025-12-01,134.42,Paid,2025-12-16,0.0,
BILL_009829,SUB_03277,2025-10-01,102.86,Paid,2025-10-14,0.0,
BILL_009830,SUB_03277,2025-11-01,95.27,Partial,,0.0,
BILL_009831,SUB_03277,2025-12-01,86.83,Paid,2025-12-21,0.0,
BILL_009832,SUB_03278,2025-10-01,362.87,Partial,,0.0,
BILL_009833,SUB_03278,2025-11-01,320.45,Paid,2025-11-04,0.0,
BILL_009834,SUB_03278,2025-12-01,348.08,Paid,2025-12-04,0.0,
BILL_009835,SUB_03279,2025-10-01,172.76,Paid,2025-10-30,42.65,Promo Credit
BILL_009836,SUB_03279,2025-11-01,188.27,Paid,2025-11-11,55.45,Goodwill
BILL_009837,SUB_03279,2025-12-01,190.78,Overdue,,0.0,
BILL_009838,SUB_03280,2025-10-01,145.06,Overdue,,43.02,Goodwill
BILL_009839,SUB_03280,2025-11-01,149.21,Overdue,,0.0,
BILL_009840,SUB_03280,2025-12-01,126.33,Overdue,,0.0,
BILL_009841,SUB_03281,2025-10-01,149.61,Paid,2025-10-30,0.0,
BILL_009842,SUB_03281,2025-11-01,182.69,Paid,2025-11-06,0.0,
BILL_009843,SUB_03281,2025-12-01,178.81,Paid,2025-12-05,0.0,
BILL_009844,SUB_03282,2025-10-01,186.05,Paid,2025-10-21,0.0,
BILL_009845,SUB_03282,2025-11-01,186.72,Paid,2025-11-19,0.0,
BILL_009846,SUB_03282,2025-12-01,152.96,Paid,2025-12-02,0.0,
BILL_009847,SUB_03283,2025-10-01,161.9,Paid,2025-10-28,0.0,
BILL_009848,SUB_03283,2025-11-01,159.29,Paid,2025-11-10,0.0,
BILL_009849,SUB_03283,2025-12-01,148.43,Paid,2025-12-24,50.85,Goodwill
BILL_009850,SUB_03284,2025-10-01,93.56,Paid,2025-10-31,0.0,
BILL_009851,SUB_03284,2025-11-01,75.26,Paid,2025-11-25,0.0,
BILL_009852,SUB_03284,2025-12-01,73.02,Overdue,,0.0,
BILL_009853,SUB_03285,2025-10-01,342.35,Paid,2025-10-20,0.0,
BILL_009854,SUB_03285,2025-11-01,360.43,Paid,2025-11-06,0.0,
BILL_009855,SUB_03285,2025-12-01,334.18,Overdue,,0.0,
BILL_009856,SUB_03286,2025-10-01,496.06,Paid,2025-10-21,0.0,
BILL_009857,SUB_03286,2025-11-01,511.28,Paid,2025-11-05,0.0,
BILL_009858,SUB_03286,2025-12-01,508.53,Paid,2025-12-17,0.0,
BILL_009859,SUB_03287,2025-10-01,171.2,Overdue,,0.0,
BILL_009860,SUB_03287,2025-11-01,182.27,Paid,2025-12-01,0.0,
BILL_009861,SUB_03287,2025-12-01,162.65,Paid,2025-12-24,0.0,
BILL_009862,SUB_03288,2025-10-01,156.22,Paid,,0.0,
BILL_009863,SUB_03288,2025-11-01,152.94,Overdue,,0.0,
BILL_009864,SUB_03288,2025-12-01,151.85,Paid,2025-12-19,0.0,
BILL_009865,SUB_03289,2025-10-01,213.14,Pending,,0.0,
BILL_009866,SUB_03289,2025-11-01,207.41,Paid,2025-11-19,0.0,
BILL_009867,SUB_03289,2025-12-01,198.36,Partial,,0.0,
BILL_009868,SUB_03290,2025-10-01,123.78,Pending,,0.0,
BILL_009869,SUB_03290,2025-11-01,93.83,Paid,2025-11-29,0.0,
BILL_009870,SUB_03290,2025-12-01,130.47,Paid,2025-12-26,0.0,
BILL_009871,SUB_03291,2025-10-01,104.23,Partial,,0.0,
BILL_009872,SUB_03291,2025-11-01,125.74,Overdue,,0.0,
BILL_009873,SUB_03291,2025-12-01,121.73,Partial,,0.0,
BILL_009874,SUB_03292,2025-10-01,109.83,Paid,2025-10-29,0.0,
BILL_009875,SUB_03292,2025-11-01,110.65,Paid,2025-11-04,36.69,Goodwill
BILL_009876,SUB_03292,2025-12-01,100.95,Paid,2025-12-16,0.0,
BILL_009877,SUB_03293,2025-10-01,126.91,Paid,2025-10-27,0.0,
BILL_009878,SUB_03293,2025-11-01,110.6,Paid,2025-11-17,0.0,
BILL_009879,SUB_03293,2025-12-01,148.03,Pending,,0.0,
BILL_009880,SUB_03294,2025-10-01,92.89,Paid,2025-10-02,0.0,
BILL_009881,SUB_03294,2025-11-01,104.86,Paid,2025-11-21,0.0,
BILL_009882,SUB_03294,2025-12-01,101.36,Paid,2025-12-17,0.0,
BILL_009883,SUB_03295,2025-10-01,161.53,Overdue,,0.0,
BILL_009884,SUB_03295,2025-11-01,170.35,Paid,2025-11-28,0.0,
BILL_009885,SUB_03295,2025-12-01,205.14,Paid,2025-12-18,0.0,
BILL_009886,SUB_03296,2025-10-01,127.52,Paid,2025-10-23,0.0,
BILL_009887,SUB_03296,2025-11-01,128.38,Paid,2025-11-10,0.0,
BILL_009888,SUB_03296,2025-12-01,137.75,Paid,2025-12-22,0.0,
BILL_009889,SUB_03297,2025-10-01,160.39,Overdue,,0.0,
BILL_009890,SUB_03297,2025-11-01,142.32,Paid,2025-11-06,0.0,
BILL_009891,SUB_03297,2025-12-01,149.31,Paid,2025-12-30,0.0,
BILL_009892,SUB_03298,2025-10-01,523.21,Paid,,0.0,
BILL_009893,SUB_03298,2025-11-01,525.63,Paid,2025-11-25,0.0,
BILL_009894,SUB_03298,2025-12-01,502.54,Paid,2025-12-10,85.71,Goodwill
BILL_009895,SUB_03299,2025-10-01,135.1,Paid,2025-10-12,0.0,
BILL_009896,SUB_03299,2025-11-01,177.68,Overdue,,0.0,
BILL_009897,SUB_03299,2025-12-01,179.68,Partial,,0.0,
BILL_009898,SUB_03300,2025-10-01,207.36,Paid,2025-10-06,0.0,
BILL_009899,SUB_03300,2025-11-01,179.57,Partial,,0.0,
BILL_009900,SUB_03300,2025-12-01,169.3,Paid,2025-12-31,0.0,
BILL_009901,SUB_03301,2025-10-01,122.09,Overdue,,0.0,
BILL_009902,SUB_03301,2025-11-01,146.26,Pending,,0.0,
BILL_009903,SUB_03301,2025-12-01,163.15,Overdue,,0.0,
BILL_009904,SUB_03302,2025-10-01,168.55,Partial,,0.0,
BILL_009905,SUB_03302,2025-11-01,157.36,Paid,2025-11-18,0.0,
BILL_009906,SUB_03302,2025-12-01,173.08,Overdue,,40.91,Goodwill
BILL_009907,SUB_03303,2025-10-01,155.34,Paid,2025-10-12,0.0,
BILL_009908,SUB_03303,2025-11-01,123.1,Paid,2025-11-03,0.0,
BILL_009909,SUB_03303,2025-12-01,114.73,Paid,2025-12-31,0.0,
BILL_009910,SUB_03304,2025-10-01,144.42,Paid,2025-10-25,0.0,
BILL_009911,SUB_03304,2025-11-01,123.7,Overdue,,27.83,Network Issue
BILL_009912,SUB_03304,2025-12-01,139.76,Paid,2025-12-20,0.0,
BILL_009913,SUB_03305,2025-10-01,181.03,Paid,2025-10-20,0.0,
BILL_009914,SUB_03305,2025-11-01,135.09,Partial,,0.0,
BILL_009915,SUB_03305,2025-12-01,179.79,Partial,,0.0,
BILL_009916,SUB_03306,2025-10-01,85.15,Overdue,,0.0,
BILL_009917,SUB_03306,2025-11-01,61.97,Paid,2025-11-02,0.0,
BILL_009918,SUB_03306,2025-12-01,63.92,Paid,2025-12-04,0.0,
BILL_009919,SUB_03307,2025-10-01,82.49,Paid,2025-10-31,0.0,
BILL_009920,SUB_03307,2025-11-01,86.95,Partial,,0.0,
BILL_009921,SUB_03307,2025-12-01,75.41,Paid,2025-12-31,0.0,
BILL_009922,SUB_03308,2025-10-01,105.47,Paid,2025-10-20,0.0,
BILL_009923,SUB_03308,2025-11-01,82.13,Paid,2025-11-11,0.0,
BILL_009924,SUB_03308,2025-12-01,93.88,Paid,2025-12-12,0.0,
BILL_009925,SUB_03309,2025-10-01,256.32,Paid,2025-10-02,0.0,
BILL_009926,SUB_03309,2025-11-01,250.66,Paid,2025-11-06,0.0,
BILL_009927,SUB_03309,2025-12-01,249.52,Paid,2025-12-27,0.0,
BILL_009928,SUB_03310,2025-10-01,481.22,Paid,2025-10-28,38.33,Goodwill
BILL_009929,SUB_03310,2025-11-01,522.1,Paid,2025-11-22,0.0,
BILL_009930,SUB_03310,2025-12-01,503.15,Overdue,,0.0,
BILL_009931,SUB_03311,2025-10-01,128.74,Overdue,,0.0,
BILL_009932,SUB_03311,2025-11-01,119.31,Pending,,85.91,Network Issue
BILL_009933,SUB_03311,2025-12-01,117.21,Paid,2025-12-20,0.0,
BILL_009934,SUB_03312,2025-10-01,157.63,Paid,2025-10-07,0.0,
BILL_009935,SUB_03312,2025-11-01,137.77,Paid,2025-11-20,0.0,
BILL_009936,SUB_03312,2025-12-01,164.46,Paid,2025-12-06,0.0,
BILL_009937,SUB_03313,2025-10-01,83.04,Paid,2025-10-21,0.0,
BILL_009938,SUB_03313,2025-11-01,88.77,Paid,2025-11-23,76.5,Goodwill
BILL_009939,SUB_03313,2025-12-01,65.75,Paid,2025-12-15,0.0,
BILL_009940,SUB_03314,2025-10-01,156.03,Overdue,,0.0,
BILL_009941,SUB_03314,2025-11-01,180.71,Paid,2025-11-11,0.0,
BILL_009942,SUB_03314,2025-12-01,181.67,Paid,2025-12-25,0.0,
BILL_009943,SUB_03315,2025-10-01,169.23,Pending,,0.0,
BILL_009944,SUB_03315,2025-11-01,167.03,Paid,2025-11-05,0.0,
BILL_009945,SUB_03315,2025-12-01,152.96,Paid,2025-12-28,0.0,
BILL_009946,SUB_03316,2025-10-01,96.33,Paid,2025-10-28,0.0,
BILL_009947,SUB_03316,2025-11-01,84.43,Overdue,,0.0,
BILL_009948,SUB_03316,2025-12-01,91.34,Paid,2025-12-06,0.0,
BILL_009949,SUB_03317,2025-10-01,257.44,Overdue,,0.0,
BILL_009950,SUB_03317,2025-11-01,228.55,Paid,2025-11-11,0.0,
BILL_009951,SUB_03317,2025-12-01,254.61,Paid,2025-12-03,13.46,Goodwill
BILL_009952,SUB_03318,2025-10-01,185.34,Paid,2025-10-27,0.0,
BILL_009953,SUB_03318,2025-11-01,172.8,Partial,,0.0,
BILL_009954,SUB_03318,2025-12-01,194.92,Partial,,0.0,
BILL_009955,SUB_03319,2025-10-01,332.31,Paid,2025-10-27,0.0,
BILL_009956,SUB_03319,2025-11-01,367.85,Paid,2025-11-10,0.0,
BILL_009957,SUB_03319,2025-12-01,363.78,Paid,2025-12-21,0.0,
BILL_009958,SUB_03320,2025-10-01,174.67,Overdue,,0.0,
BILL_009959,SUB_03320,2025-11-01,143.88,Paid,2025-11-21,0.0,
BILL_009960,SUB_03320,2025-12-01,175.82,Paid,2025-12-30,0.0,
BILL_009961,SUB_03321,2025-10-01,116.36,Paid,2025-10-11,0.0,
BILL_009962,SUB_03321,2025-11-01,129.75,Overdue,,0.0,
BILL_009963,SUB_03321,2025-12-01,120.17,Paid,2025-12-16,0.0,
BILL_009964,SUB_03322,2025-10-01,160.41,Overdue,,0.0,
BILL_009965,SUB_03322,2025-11-01,158.92,Paid,2025-11-23,0.0,
BILL_009966,SUB_03322,2025-12-01,156.65,Overdue,,0.0,
BILL_009967,SUB_03323,2025-10-01,125.73,Overdue,,0.0,
BILL_009968,SUB_03323,2025-11-01,127.85,Paid,2025-11-22,91.37,Goodwill
BILL_009969,SUB_03323,2025-12-01,117.27,Paid,2025-12-09,0.0,
BILL_009970,SUB_03324,2025-10-01,185.55,Pending,,0.0,
BILL_009971,SUB_03324,2025-11-01,166.68,Paid,2025-11-13,0.0,
BILL_009972,SUB_03324,2025-12-01,184.55,Paid,2025-12-17,0.0,
BILL_009973,SUB_03325,2025-10-01,137.54,Pending,,0.0,
BILL_009974,SUB_03325,2025-11-01,99.95,Overdue,,0.0,
BILL_009975,SUB_03325,2025-12-01,106.64,Paid,2025-12-08,0.0,
BILL_009976,SUB_03326,2025-10-01,100.52,Paid,2025-10-06,0.0,
BILL_009977,SUB_03326,2025-11-01,98.65,Paid,2025-11-16,0.0,
BILL_009978,SUB_03326,2025-12-01,108.82,Paid,2025-12-17,0.0,
BILL_009979,SUB_03327,2025-10-01,168.89,Pending,,0.0,
BILL_009980,SUB_03327,2025-11-01,168.45,Paid,2025-11-26,0.0,
BILL_009981,SUB_03327,2025-12-01,205.81,Paid,2025-12-06,41.25,Network Issue
BILL_009982,SUB_03328,2025-10-01,161.05,Paid,2025-10-06,0.0,
BILL_009983,SUB_03328,2025-11-01,153.38,Paid,2025-11-25,98.33,Promo Credit
BILL_009984,SUB_03328,2025-12-01,130.44,Paid,2025-12-07,0.0,
BILL_009985,SUB_03329,2025-10-01,115.7,Paid,2025-10-13,0.0,
BILL_009986,SUB_03329,2025-11-01,132.81,Paid,2025-11-23,0.0,
BILL_009987,SUB_03329,2025-12-01,121.32,Paid,2025-12-16,0.0,
BILL_009988,SUB_03330,2025-10-01,237.9,Paid,2025-10-19,0.0,
BILL_009989,SUB_03330,2025-11-01,242.17,Paid,2025-11-18,0.0,
BILL_009990,SUB_03330,2025-12-01,252.37,Paid,2025-12-18,0.0,
BILL_009991,SUB_03331,2025-10-01,256.12,Paid,2025-10-08,0.0,
BILL_009992,SUB_03331,2025-11-01,265.56,Paid,2025-11-19,0.0,
BILL_009993,SUB_03331,2025-12-01,276.94,Paid,2025-12-14,0.0,
BILL_009994,SUB_03332,2025-10-01,168.88,Paid,2025-10-30,0.0,
BILL_009995,SUB_03332,2025-11-01,142.33,Paid,2025-11-20,0.0,
BILL_009996,SUB_03332,2025-12-01,168.24,Paid,2025-12-28,0.0,
BILL_009997,SUB_03333,2025-10-01,149.02,Paid,2025-10-19,0.0,
BILL_009998,SUB_03333,2025-11-01,159.28,Paid,2025-11-15,0.0,
BILL_009999,SUB_03333,2025-12-01,164.84,Paid,2025-12-11,0.0,
BILL_010000,SUB_03334,2025-10-01,146.13,Pending,,0.0,
BILL_010001,SUB_03334,2025-11-01,165.8,Partial,,0.0,
BILL_010002,SUB_03334,2025-12-01,155.59,Paid,2025-12-20,0.0,
BILL_010003,SUB_03335,2025-10-01,139.55,Paid,2025-10-28,0.0,
BILL_010004,SUB_03335,2025-11-01,162.18,Paid,2025-11-08,0.0,
BILL_010005,SUB_03335,2025-12-01,137.93,Paid,2025-12-14,0.0,
BILL_010006,SUB_03336,2025-10-01,158.78,Paid,2025-10-03,0.0,
BILL_010007,SUB_03336,2025-11-01,152.84,Paid,2025-11-13,0.0,
BILL_010008,SUB_03336,2025-12-01,156.62,Paid,2025-12-13,0.0,
BILL_010009,SUB_03337,2025-10-01,62.99,Overdue,,0.0,
BILL_010010,SUB_03337,2025-11-01,67.34,Paid,2025-11-02,0.0,
BILL_010011,SUB_03337,2025-12-01,101.12,Paid,2025-12-08,0.0,
BILL_010012,SUB_03338,2025-10-01,194.82,Paid,2025-10-03,0.0,
BILL_010013,SUB_03338,2025-11-01,188.81,Pending,,0.0,
BILL_010014,SUB_03338,2025-12-01,158.25,Paid,2025-12-16,0.0,
BILL_010015,SUB_03339,2025-10-01,353.33,Paid,2025-10-29,0.0,
BILL_010016,SUB_03339,2025-11-01,341.27,Partial,,62.63,Promo Credit
BILL_010017,SUB_03339,2025-12-01,377.36,Paid,2025-12-28,0.0,
BILL_010018,SUB_03340,2025-10-01,145.38,Partial,,0.0,
BILL_010019,SUB_03340,2025-11-01,174.01,Partial,,0.0,
BILL_010020,SUB_03340,2025-12-01,146.23,Overdue,,0.0,
BILL_010021,SUB_03341,2025-10-01,179.22,Paid,2025-10-31,0.0,
BILL_010022,SUB_03341,2025-11-01,156.5,Paid,2025-11-25,0.0,
BILL_010023,SUB_03341,2025-12-01,196.4,Paid,2025-12-18,0.0,
BILL_010024,SUB_03342,2025-10-01,122.39,Paid,2025-10-22,0.0,
BILL_010025,SUB_03342,2025-11-01,132.54,Pending,,0.0,
BILL_010026,SUB_03342,2025-12-01,141.44,Paid,2025-12-19,0.0,
BILL_010027,SUB_03343,2025-10-01,247.7,Paid,2025-10-08,37.66,Goodwill
BILL_010028,SUB_03343,2025-11-01,223.97,Paid,2025-11-18,0.0,
BILL_010029,SUB_03343,2025-12-01,209.02,Paid,2025-12-23,0.0,
BILL_010030,SUB_03344,2025-10-01,246.56,Paid,2025-10-20,0.0,
BILL_010031,SUB_03344,2025-11-01,228.46,Paid,2025-11-18,0.0,
BILL_010032,SUB_03344,2025-12-01,266.08,Paid,2025-12-06,85.87,Promo Credit
BILL_010033,SUB_03345,2025-10-01,99.62,Paid,2025-10-10,0.0,
BILL_010034,SUB_03345,2025-11-01,114.53,Paid,2025-11-03,0.0,
BILL_010035,SUB_03345,2025-12-01,108.86,Paid,2025-12-31,0.0,
BILL_010036,SUB_03346,2025-10-01,111.48,Paid,2025-10-11,0.0,
BILL_010037,SUB_03346,2025-11-01,153.54,Paid,2025-11-11,0.0,
BILL_010038,SUB_03346,2025-12-01,156.1,Paid,2025-12-15,0.0,
BILL_010039,SUB_03347,2025-10-01,83.23,Overdue,,0.0,
BILL_010040,SUB_03347,2025-11-01,122.41,Overdue,,0.0,
BILL_010041,SUB_03347,2025-12-01,88.95,Paid,2025-12-29,0.0,
BILL_010042,SUB_03348,2025-10-01,161.5,Partial,,0.0,
BILL_010043,SUB_03348,2025-11-01,184.1,Paid,2025-11-07,0.0,
BILL_010044,SUB_03348,2025-12-01,174.04,Paid,2025-12-06,0.0,
BILL_010045,SUB_03349,2025-10-01,97.69,Paid,2025-10-30,0.0,
BILL_010046,SUB_03349,2025-11-01,69.47,Overdue,,0.0,
BILL_010047,SUB_03349,2025-12-01,92.49,Paid,2025-12-28,0.0,
BILL_010048,SUB_03350,2025-10-01,139.78,Paid,2025-10-10,0.0,
BILL_010049,SUB_03350,2025-11-01,140.53,Paid,2025-11-19,0.0,
BILL_010050,SUB_03350,2025-12-01,157.39,Pending,,0.0,
BILL_010051,SUB_03351,2025-10-01,162.57,Paid,2025-10-26,0.0,
BILL_010052,SUB_03351,2025-11-01,162.86,Paid,,0.0,
