usage_id,subscriber_id,usage_date,data_usage_gb,voice_minutes,sms_count,roaming_charges,addon_charges
USG_024781,SUB_03334,2025-09-30,5.12,135,35,23.1,0.55
USG_024782,SUB_04805,2025-11-16,14.79,348,78,8.92,22.14
USG_024783,SUB_02317,2025-10-28,18.27,281,32,0.73,32.52
USG_024784,SUB_04897,2025-10-29,6.98,17,35,16.35,24.14
USG_024785,SUB_01944,2025-12-24,12.28,56,91,13.69,21.49
USG_024786,SUB_00449,2025-09-28,26.4,214,13,14.6,20.26
USG_024787,SUB_04653,2025-10-27,0.71,370,95,15.56,18.43
USG_024788,SUB_00341,2025-10-23,7.23,166,80,32.18,30.72
USG_024789,SUB_00794,2025-10-16,4.58,66,59,52.95,1.09
USG_024790,SUB_03317,2025-11-20,1.9,126,25,28.85,1.24
USG_024791,SUB_01648,2025-11-30,3.96,301,73,8.83,3.18
USG_024792,SUB_02852,2025-11-06,6.08,28,16,31.0,6.23
USG_024793,SUB_01402,2025-09-22,6.8,454,38,8.65,8.65
USG_024794,SUB_02920,2025-12-01,8.68,195,9,50.66,21.05
USG_024795,SUB_00566,2025-12-10,4.3,197,78,70.57,12.17
USG_024796,SUB_04042,2025-12-22,7.75,381,97,2.92,24.26
USG_024797,SUB_03648,2025-09-11,10.59,159,60,33.39,14.24
USG_024798,SUB_00681,2025-12-01,11.55,194,9,12.73,4.48
USG_024799,SUB_02643,2025-09-13,7.79,76,78,30.4,1.49
USG_024800,SUB_04219,2025-12-25,1.17,218,84,7.95,32.24
USG_024801,SUB_04411,2025-12-13,2.22,332,83,8.19,14.44
USG_024802,SUB_02561,2025-10-23,8.4,134,37,7.24,5.04
USG_024803,SUB_04873,2025-09-17,16.51,300,95,28.74,9.76
USG_024804,SUB_03711,2025-09-12,0.95,387,33,3.92,14.73
USG_024805,SUB_04288,2025-10-02,8.83,250,59,1.72,22.53
USG_024806,SUB_04270,2025-12-26,11.17,16,21,81.11,12.05
USG_024807,SUB_04351,2025-11-25,21.27,338,53,4.21,5.1
USG_024808,SUB_00863,2025-11-04,5.0,473,4,15.9,67.1
USG_024809,SUB_00269,2025-10-19,3.44,5,26,25.27,1.92
USG_024810,SUB_01782,2025-10-18,15.14,211,99,2.84,4.26
USG_024811,SUB_01956,2025-12-21,10.13,425,21,2.07,9.98
USG_024812,SUB_02890,2025-10-07,3.63,486,57,6.37,32.14
USG_024813,SUB_01879,2025-12-20,10.11,95,96,16.25,39.45
USG_024814,SUB_03291,2025-10-12,22.56,203,85,19.23,13.55
USG_024815,SUB_03916,2025-10-11,5.61,395,41,2.76,22.72
USG_024816,SUB_03526,2025-12-19,,203,1,22.8,13.6
USG_024817,SUB_04326,2025-10-14,12.97,275,97,3.21,9.33
USG_024818,SUB_03811,2025-12-30,10.75,455,45,29.7,13.15
USG_024819,SUB_01062,2025-12-27,8.59,44,10,65.51,1.29
USG_024820,SUB_02427,2025-11-20,5.87,303,4,31.06,6.46
USG_024821,SUB_04580,2026-01-01,0.11,207,40,1.82,21.57
USG_024822,SUB_02222,2025-12-12,12.96,201,93,12.18,10.23
USG_024823,SUB_03215,2025-10-07,5.38,90,23,26.95,8.13
USG_024824,SUB_00909,2025-12-02,4.09,206,62,9.23,14.91
USG_024825,SUB_03294,2025-11-23,1.67,36,97,23.35,2.53
USG_024826,SUB_00085,2025-09-21,16.38,39,62,59.5,17.36
USG_024827,SUB_01976,2025-11-11,2.39,172,14,34.03,7.24
USG_024828,SUB_02855,2025-09-30,10.41,177,77,53.05,4.24
USG_024829,SUB_02273,2025-12-07,4.68,87,87,12.95,8.56
USG_024830,SUB_04470,2025-11-04,4.57,91,74,12.68,23.43
USG_024831,SUB_03981,2025-09-16,5.97,207,76,5.86,16.22
USG_024832,SUB_02918,2025-10-14,11.69,483,17,10.67,6.36
USG_024833,SUB_04892,2025-12-13,3.33,74,16,7.53,18.8
USG_024834,SUB_02680,2025-12-28,14.24,434,77,37.08,5.53
USG_024835,SUB_04237,2025-09-25,3.9,473,44,42.37,23.27
USG_024836,SUB_01694,2025-10-08,5.06,279,32,17.9,11.27
USG_024837,SUB_01031,2025-09-16,8.37,282,56,8.95,11.72
USG_024838,SUB_00536,2025-10-19,3.06,404,61,6.99,0.47
USG_024839,SUB_01336,2026-01-03,16.97,199,11,20.54,3.8
USG_024840,SUB_01911,2025-11-08,7.37,207,47,1.8,34.38
USG_024841,SUB_00868,2025-12-02,2.43,248,20,67.67,13.19
USG_024842,SUB_04243,2025-09-27,24.69,342,33,17.42,9.73
USG_024843,SUB_00591,2025-12-26,26.71,467,46,14.29,5.86
USG_024844,SUB_04431,2025-12-23,12.22,266,66,1.45,18.25
USG_024845,SUB_01650,2025-12-26,8.8,448,30,18.93,11.69
USG_024846,SUB_00013,2025-11-01,8.12,221,1,10.3,3.69
USG_024847,SUB_02550,2025-11-09,11.33,299,71,7.95,7.74
USG_024848,SUB_02962,2025-10-04,8.17,120,84,3.38,19.91
USG_024849,SUB_02531,2025-10-13,3.76,24,65,6.75,7.26
USG_024850,SUB_01579,2025-10-02,26.52,375,24,12.36,9.86
USG_024851,SUB_04364,2025-11-06,8.24,261,27,26.85,21.47
USG_024852,SUB_00893,2025-10-27,16.76,435,81,80.36,7.59
USG_024853,SUB_03606,2025-09-21,10.06,180,81,1.71,1.77
USG_024854,SUB_03182,2025-11-19,12.5,93,49,28.07,26.03
USG_024855,SUB_04020,2025-10-30,8.24,267,51,13.5,31.69
USG_024856,SUB_00421,2025-10-25,13.37,329,66,8.43,5.35
USG_024857,SUB_01024,2025-09-10,12.7,277,2,11.47,35.7
USG_024858,SUB_03561,2025-11-07,13.38,301,47,13.69,16.02
USG_024859,SUB_04185,2025-10-30,3.51,171,30,27.63,0.63
USG_024860,SUB_02197,2025-09-13,7.16,12,6,0.17,54.47
USG_024861,SUB_00883,2025-09-30,8.07,415,18,33.58,6.86
USG_024862,SUB_03522,2025-11-08,21.7,186,1,99.62,10.31
USG_024863,SUB_00905,2025-11-24,18.68,103,88,8.85,13.8
USG_024864,SUB_01685,2025-10-29,1.92,337,2,40.12,1.93
USG_024865,SUB_00533,2025-10-12,5.08,240,0,8.72,38.48
USG_024866,SUB_02292,2025-11-25,30.42,79,71,9.79,16.81
USG_024867,SUB_03035,2025-09-11,,120,28,0.24,13.16
USG_024868,SUB_04633,2025-11-03,3.21,410,11,93.65,19.76
USG_024869,SUB_04718,2025-10-10,1.79,72,87,21.34,10.51
USG_024870,SUB_04624,2025-09-21,24.99,110,60,22.0,13.48
USG_024871,SUB_00868,2025-10-13,11.38,230,22,13.57,59.98
USG_024872,SUB_01006,2025-11-09,17.43,423,72,17.22,3.46
USG_024873,SUB_00231,2025-10-06,3.76,296,22,6.02,12.46
USG_024874,SUB_03712,2025-11-26,5.47,73,87,0.61,46.23
USG_024875,SUB_04687,2025-10-29,5.75,370,90,1.64,17.89
USG_024876,SUB_02545,2025-11-10,9.52,318,35,10.15,16.45
USG_024877,SUB_01037,2025-12-27,7.26,292,41,13.44,4.56
USG_024878,SUB_03099,2025-10-10,6.97,80,63,2.31,3.1
USG_024879,SUB_04716,2025-12-21,16.49,213,94,27.86,2.82
USG_024880,SUB_04617,2025-12-28,3.43,64,78,55.01,13.13
USG_024881,SUB_00474,2025-10-08,18.79,373,93,3.49,16.67
USG_024882,SUB_03040,2025-12-13,6.97,126,50,19.77,17.21
USG_024883,SUB_03453,2025-12-09,12.36,293,65,29.65,6.95
USG_024884,SUB_00210,2025-10-04,8.42,72,96,13.26,17.14
USG_024885,SUB_03537,2025-10-16,4.42,15,86,0.26,8.4
USG_024886,SUB_01387,2025-11-06,5.14,89,65,9.24,3.75
USG_024887,SUB_04153,2025-09-17,,400,78,0.34,16.6
USG_024888,SUB_02393,2025-12-22,20.44,176,78,9.86,8.65
USG_024889,SUB_02463,2025-11-10,1.53,53,80,9.71,30.21
USG_024890,SUB_03040,2026-01-01,8.96,341,53,41.87,24.23
USG_024891,SUB_00615,2026-01-02,6.06,38,85,15.59,4.55
USG_024892,SUB_01747,2025-11-10,1.47,13,75,5.64,12.36
USG_024893,SUB_01224,2025-12-18,19.02,259,96,26.31,5.63
USG_024894,SUB_01405,2025-09-10,12.34,307,68,24.02,8.1
USG_024895,SUB_01770,2025-11-17,1.21,370,7,21.72,8.52
USG_024896,SUB_01120,2025-10-10,2.72,9,79,4.1,2.55
USG_024897,SUB_00436,2025-10-03,19.26,118,50,35.23,24.22
USG_024898,SUB_03557,2025-12-08,5.02,90,56,12.98,5.31
USG_024899,SUB_00579,2025-09-25,0.94,137,99,7.05,14.64
USG_024900,SUB_03467,2025-10-15,3.3,168,16,8.85,9.88
USG_024901,SUB_02857,2025-09-30,3.85,247,46,5.67,0.78
USG_024902,SUB_03116,2025-11-23,5.44,132,17,12.27,52.69
USG_024903,SUB_00702,2025-10-26,12.43,250,29,35.72,2.08
USG_024904,SUB_03959,2025-12-18,5.02,68,88,48.19,25.12
USG_024905,SUB_04164,2025-12-06,13.41,363,90,0.5,7.43
USG_024906,SUB_00216,2025-11-07,7.78,91,23,4.0,27.71
USG_024907,SUB_01929,2025-12-30,27.49,75,13,6.13,4.26
USG_024908,SUB_02852,2025-12-18,6.1,161,44,75.42,15.54
USG_024909,SUB_04338,2025-10-07,5.64,74,40,7.18,34.66
USG_024910,SUB_02275,2025-09-13,6.8,397,12,1.89,10.36
USG_024911,SUB_03194,2025-10-27,15.86,316,74,12.02,26.44
USG_024912,SUB_03447,2025-10-01,18.09,397,23,5.25,39.44
USG_024913,SUB_02034,2025-11-18,2.46,477,56,13.26,13.6
USG_024914,SUB_00319,2025-10-09,,185,12,6.51,3.83
USG_024915,SUB_04843,2025-09-17,10.05,360,85,8.39,4.92
USG_024916,SUB_03292,2025-10-27,3.34,173,89,15.05,55.24
USG_024917,SUB_02054,2025-12-15,4.93,400,8,0.13,4.53
USG_024918,SUB_04428,2025-10-31,3.99,2,69,27.48,3.18
USG_024919,SUB_03843,2025-10-28,3.81,88,99,3.1,6.59
USG_024920,SUB_02210,2025-10-14,11.66,426,75,23.75,13.35
USG_024921,SUB_04513,2025-12-16,0.94,166,13,7.77,15.6
USG_024922,SUB_03261,2025-10-05,14.61,102,74,52.63,8.01
USG_024923,SUB_00048,2025-10-31,2.5,218,92,3.28,22.88
USG_024924,SUB_01770,2025-09-07,2.46,486,94,0.57,6.9
USG_024925,SUB_04070,2025-10-20,9.41,423,59,42.43,53.17
USG_024926,SUB_03256,2025-10-18,20.81,432,19,12.04,4.94
USG_024927,SUB_01049,2025-11-28,22.63,294,51,15.77,3.28
USG_024928,SUB_00651,2025-10-27,10.12,380,39,18.03,5.66
USG_024929,SUB_00914,2026-01-01,10.44,491,61,8.61,0.71
USG_024930,SUB_02653,2025-09-15,24.2,499,87,11.83,2.5
USG_024931,SUB_00067,2025-09-18,1.66,262,10,8.48,2.12
USG_024932,SUB_03319,2025-10-04,2.47,467,17,0.18,10.68
USG_024933,SUB_00933,2025-11-30,7.4,1,58,6.03,2.25
USG_024934,SUB_00616,2025-09-26,8.09,98,94,5.44,82.95
USG_024935,SUB_02936,2025-11-19,16.36,60,74,2.83,37.62
USG_024936,SUB_02752,2025-12-06,4.94,44,68,58.53,4.37
USG_024937,SUB_01214,2025-10-10,14.68,498,51,2.98,8.53
USG_024938,SUB_03438,2025-10-19,4.78,474,46,0.49,3.53
USG_024939,SUB_04569,2025-12-26,13.17,27,99,20.39,0.03
USG_024940,SUB_02134,2025-10-29,13.94,479,27,11.03,19.74
USG_024941,SUB_02061,2025-11-01,29.74,297,88,67.61,16.39
USG_024942,SUB_02066,2025-12-01,16.25,439,65,0.67,28.67
USG_024943,SUB_01521,2025-10-20,14.78,463,100,14.07,5.95
USG_024944,SUB_00967,2025-09-15,19.61,496,48,68.97,18.62
USG_024945,SUB_03734,2025-11-04,15.6,451,94,32.37,44.0
USG_024946,SUB_03067,2025-12-27,1.95,215,83,8.85,18.62
USG_024947,SUB_04170,2025-12-27,8.87,184,45,10.62,22.66
USG_024948,SUB_00563,2025-11-25,36.07,316,96,25.77,0.79
USG_024949,SUB_01370,2025-11-20,13.84,38,76,8.46,11.04
USG_024950,SUB_04440,2025-10-25,9.74,422,52,24.98,9.67
USG_024951,SUB_03502,2025-11-20,5.19,226,51,4.29,2.96
USG_024952,SUB_01685,2025-09-14,10.03,379,23,0.16,13.04
USG_024953,SUB_01265,2025-09-24,5.78,101,48,11.26,10.59
USG_024954,SUB_04828,2025-10-12,5.92,156,73,8.4,48.97
USG_024955,SUB_03302,2025-12-06,26.42,293,44,29.26,16.09
USG_024956,SUB_04255,2025-12-03,4.97,53,37,15.0,30.35
USG_024957,SUB_04997,2025-10-07,0.76,230,85,19.84,0.35
USG_024958,SUB_03264,2025-09-07,8.53,377,34,17.96,21.96
USG_024959,SUB_00644,2025-10-02,9.24,454,87,27.21,3.83
USG_024960,SUB_04931,2025-10-09,,498,19,32.35,5.99
USG_024961,SUB_01546,2025-10-14,14.47,310,13,34.43,5.9
USG_024962,SUB_01669,2025-12-25,18.55,214,19,23.48,8.64
USG_024963,SUB_04794,2025-11-01,34.72,101,15,95.17,14.97
USG_024964,SUB_01597,2025-11-09,3.89,239,60,23.05,33.48
USG_024965,SUB_04431,2025-12-13,12.37,139,90,5.47,28.24
USG_024966,SUB_04474,2025-12-31,9.25,139,18,6.24,31.34
USG_024967,SUB_02316,2025-09-30,13.52,74,12,38.69,31.32
USG_024968,SUB_03966,2025-12-25,1.35,95,87,5.61,10.66
USG_024969,SUB_02524,2025-10-15,7.34,67,82,58.79,1.35
USG_024970,SUB_03644,2025-09-20,9.03,414,91,9.51,7.39
USG_024971,SUB_03818,2025-12-17,9.93,302,61,16.97,9.32
USG_024972,SUB_01713,2025-10-01,14.41,498,65,39.59,10.2
USG_024973,SUB_02560,2025-09-18,15.34,342,93,10.96,5.21
USG_024974,SUB_02389,2025-12-27,5.9,410,87,12.56,11.73
USG_024975,SUB_04573,2025-11-19,3.97,14,29,9.61,72.27
USG_024976,SUB_00558,2025-10-09,11.57,227,26,40.72,5.48
USG_024977,SUB_03984,2025-09-20,10.8,232,41,12.91,5.53
USG_024978,SUB_04678,2025-09-19,7.79,16,84,23.64,3.27
USG_024979,SUB_01925,2025-09-29,0.51,302,46,17.69,25.11
USG_024980,SUB_02859,2025-11-15,18.47,121,93,41.75,0.74
USG_024981,SUB_01439,2025-11-17,3.37,167,1,50.59,0.49
USG_024982,SUB_04953,2025-11-10,5.58,376,26,1.56,3.01
USG_024983,SUB_01723,2025-10-07,2.97,86,60,0.6,2.59
USG_024984,SUB_04186,2025-09-19,24.43,12,38,1.89,1.06
USG_024985,SUB_03405,2025-10-17,2.77,106,94,18.82,0.55
USG_024986,SUB_02569,2025-10-18,10.56,44,27,2.51,0.53
USG_024987,SUB_00331,2025-10-17,8.27,332,54,7.43,13.2
USG_024988,SUB_04272,2025-12-09,4.45,103,86,6.03,31.96
USG_024989,SUB_04483,2025-12-06,4.9,150,28,14.86,9.91
USG_024990,SUB_03584,2025-09-15,3.16,356,56,22.17,45.16
USG_024991,SUB_00979,2025-09-16,7.04,309,86,35.48,2.73
USG_024992,SUB_04282,2025-11-26,0.57,494,8,34.1,1.29
USG_024993,SUB_04363,2025-12-30,2.88,194,29,21.45,26.98
USG_024994,SUB_02527,2026-01-04,10.59,412,25,11.19,36.76
USG_024995,SUB_04373,2025-12-13,4.73,178,33,8.38,7.64
USG_024996,SUB_00852,2025-11-03,9.57,321,10,39.31,8.09
USG_024997,SUB_04859,2025-12-05,24.51,183,33,14.19,5.12
USG_024998,SUB_00295,2025-12-26,22.6,108,31,15.54,1.19
USG_024999,SUB_00586,2026-01-04,11.76,327,81,0.85,2.91
USG_025000,SUB_03637,2025-11-10,5.22,483,21,0.58,0.93
USG_025001,SUB_04146,2025-10-18,8.06,154,13,16.61,0.4
USG_025002,SUB_00389,2025-11-08,14.27,410,52,2.6,13.44
USG_025003,SUB_02284,2025-11-15,8.6,292,18,22.06,16.75
USG_025004,SUB_01227,2025-12-04,16.49,345,18,64.91,4.13
USG_025005,SUB_01303,2025-09-11,16.61,203,69,34.51,14.38
USG_025006,SUB_02348,2025-09-24,3.57,291,82,1.13,6.98
USG_025007,SUB_04677,2025-11-21,1.96,461,92,5.99,3.95
USG_025008,SUB_04721,2025-10-09,15.24,174,98,6.12,17.43
USG_025009,SUB_04908,2025-11-16,6.8,352,5,2.7,2.49
USG_025010,SUB_01581,2025-09-29,18.19,475,65,9.67,9.25
USG_025011,SUB_02620,2026-01-04,1.0,155,44,57.74,5.79
USG_025012,SUB_00581,2025-11-04,9.63,60,86,21.26,24.12
USG_025013,SUB_02411,2025-11-17,16.04,213,73,3.8,0.98
USG_025014,SUB_00174,2025-12-03,13.23,51,96,6.28,41.18
USG_025015,SUB_00435,2025-11-18,9.07,339,82,8.63,4.29
USG_025016,SUB_04155,2025-11-11,8.8,497,10,11.41,2.62
USG_025017,SUB_03027,2025-10-31,5.51,380,22,59.16,14.5
USG_025018,SUB_02591,2025-10-24,6.94,482,37,0.13,15.0
USG_025019,SUB_02772,2025-11-22,17.88,309,25,33.26,3.23
USG_025020,SUB_01752,2025-09-20,18.56,471,38,21.35,13.18
USG_025021,SUB_04644,2025-10-18,12.09,127,93,71.5,42.54
USG_025022,SUB_01577,2025-10-30,10.08,173,12,31.4,13.25
USG_025023,SUB_02281,2025-10-02,13.0,111,66,8.76,27.04
USG_025024,SUB_03221,2025-11-01,2.7,56,100,20.02,16.42
USG_025025,SUB_03991,2025-10-05,7.43,212,59,23.94,8.82
USG_025026,SUB_00593,2025-12-04,8.72,148,49,13.24,46.71
USG_025027,SUB_02685,2025-09-17,4.06,220,12,1.04,4.13
USG_025028,SUB_01047,2025-10-31,20.17,422,1,54.55,4.35
USG_025029,SUB_01543,2025-10-17,10.2,139,30,7.37,15.33
USG_025030,SUB_04838,2025-10-05,17.82,231,87,2.7,0.06
USG_025031,SUB_04229,2025-09-09,2.24,247,96,24.81,8.31
USG_025032,SUB_01684,2025-12-01,13.07,406,88,15.41,4.12
USG_025033,SUB_00612,2025-12-22,3.28,121,48,15.33,0.26
USG_025034,SUB_03769,2025-11-06,7.38,40,16,35.44,2.26
USG_025035,SUB_00648,2025-11-09,12.48,358,33,0.96,6.21
USG_025036,SUB_01430,2025-11-07,26.08,2,53,6.49,46.16
USG_025037,SUB_03941,2025-11-23,4.09,385,47,13.28,6.1
USG_025038,SUB_00417,2025-10-07,18.63,411,9,15.14,32.88
USG_025039,SUB_00373,2025-09-29,8.5,55,58,30.68,17.5
USG_025040,SUB_01909,2025-12-17,7.76,270,98,0.58,71.04
USG_025041,SUB_02191,2025-11-22,6.27,154,0,24.34,2.36
USG_025042,SUB_01452,2025-11-30,3.69,351,49,75.94,9.87
USG_025043,SUB_00737,2025-11-25,8.41,394,57,2.9,23.72
USG_025044,SUB_02899,2025-09-24,9.66,304,54,0.48,13.56
USG_025045,SUB_03759,2025-11-03,7.58,72,6,27.93,16.71
USG_025046,SUB_03393,2025-10-11,6.5,45,70,18.6,19.49
USG_025047,SUB_02247,2025-11-01,2.92,86,78,3.55,6.48
USG_025048,SUB_02844,2025-10-02,4.18,33,78,45.13,47.44
USG_025049,SUB_04338,2025-12-12,5.87,500,13,1.39,32.66
USG_025050,SUB_03981,2025-11-28,4.23,193,56,27.15,1.4
USG_025051,SUB_03857,2025-11-16,4.78,473,80,7.69,4.36
USG_025052,SUB_00914,2025-11-03,5.73,160,95,15.47,0.71
USG_025053,SUB_04126,2025-12-04,0.92,479,71,36.27,24.43
USG_025054,SUB_04709,2025-10-26,17.09,353,33,23.62,9.0
USG_025055,SUB_02636,2025-11-08,11.72,493,33,12.63,1.15
USG_025056,SUB_03733,2025-09-08,5.17,454,99,9.24,16.79
USG_025057,SUB_00120,2025-12-29,10.0,59,77,7.72,56.89
USG_025058,SUB_01599,2025-12-21,6.25,73,81,7.61,1.85
USG_025059,SUB_04214,2025-10-23,12.78,176,31,3.55,6.89
USG_025060,SUB_01455,2025-12-28,5.03,61,57,2.74,24.82
USG_025061,SUB_04133,2025-10-19,6.19,167,0,29.39,2.35
USG_025062,SUB_00004,2025-10-10,15.76,200,13,22.71,6.0
USG_025063,SUB_04054,2025-11-01,1.61,57,37,1.84,25.17
USG_025064,SUB_02456,2025-12-06,10.89,119,69,43.04,9.87
USG_025065,SUB_00322,2025-12-24,8.54,375,34,12.35,18.47
USG_025066,SUB_00176,2025-09-13,2.1,116,77,44.62,1.73
USG_025067,SUB_01094,2025-12-27,9.0,238,16,32.0,37.73
USG_025068,SUB_04278,2025-12-24,15.66,193,61,48.72,35.14
USG_025069,SUB_01843,2025-10-20,23.6,144,44,59.94,17.21
USG_025070,SUB_00069,2025-11-02,2.65,214,75,10.16,26.76
USG_025071,SUB_01596,2025-11-26,0.87,29,74,20.86,6.27
USG_025072,SUB_04023,2025-10-14,19.67,45,33,7.02,39.87
USG_025073,SUB_04324,2025-09-23,2.58,182,84,8.38,15.06
USG_025074,SUB_00689,2025-12-12,11.77,31,78,87.42,10.3
USG_025075,SUB_00940,2025-10-22,15.42,200,25,0.23,14.86
USG_025076,SUB_03363,2025-10-29,6.99,346,93,6.16,46.91
USG_025077,SUB_02263,2025-09-14,2.22,111,65,8.97,16.08
USG_025078,SUB_04178,2025-10-19,24.93,330,41,12.15,0.17
USG_025079,SUB_00591,2025-09-27,7.6,259,96,27.69,6.89
USG_025080,SUB_02978,2025-11-12,11.71,95,24,36.48,12.69
USG_025081,SUB_02229,2025-09-21,14.43,481,26,41.34,7.34
USG_025082,SUB_03942,2025-09-26,1.63,316,79,18.7,1.9
USG_025083,SUB_03829,2025-10-31,7.98,248,65,21.24,7.17
USG_025084,SUB_03674,2025-10-04,11.14,457,39,20.9,4.08
USG_025085,SUB_04957,2025-10-02,19.74,477,45,9.78,7.99
USG_025086,SUB_01966,2025-11-14,14.31,358,87,15.17,13.1
USG_025087,SUB_02282,2025-12-01,15.67,186,79,14.96,29.84
USG_025088,SUB_02750,2025-11-20,3.63,55,77,16.1,51.34
USG_025089,SUB_01360,2025-11-05,13.8,451,99,14.68,10.81
USG_025090,SUB_01873,2025-11-05,11.29,209,31,15.0,28.96
USG_025091,SUB_00853,2025-11-11,6.61,185,65,40.92,36.98
USG_025092,SUB_01419,2026-01-04,8.33,200,90,5.77,11.1
USG_025093,SUB_03792,2025-12-18,13.74,336,73,6.35,2.28
USG_025094,SUB_02018,2025-09-25,12.69,72,42,15.44,20.53
USG_025095,SUB_03696,2025-12-07,10.8,331,89,11.4,7.85
USG_025096,SUB_02756,2025-10-11,4.69,116,62,10.44,16.9
USG_025097,SUB_01474,2025-12-04,0.51,208,25,107.33,12.52
USG_025098,SUB_01666,2025-10-30,7.59,207,22,17.26,1.47
USG_025099,SUB_02038,2025-11-10,20.35,254,12,9.93,38.5
USG_025100,SUB_01768,2025-09-16,19.69,236,14,0.25,7.36
USG_025101,SUB_00594,2025-12-19,10.96,223,47,2.33,0.88
USG_025102,SUB_02017,2025-12-26,17.85,108,81,20.1,22.65
USG_025103,SUB_01060,2025-10-20,12.72,305,96,76.49,6.34
USG_025104,SUB_04130,2025-10-19,8.86,177,24,54.5,8.18
USG_025105,SUB_01407,2025-11-23,8.2,137,47,3.6,2.2
USG_025106,SUB_01015,2025-12-19,7.96,24,54,53.26,36.67
USG_025107,SUB_02216,2025-12-01,11.83,290,66,24.39,11.66
USG_025108,SUB_00653,2025-11-24,10.45,172,64,29.59,6.78
USG_025109,SUB_04612,2025-12-15,11.17,336,16,48.84,3.86
USG_025110,SUB_03596,2025-11-23,7.17,134,68,13.15,12.11
USG_025111,SUB_00372,2025-10-29,7.78,120,100,42.56,9.17
USG_025112,SUB_00256,2025-12-18,9.15,31,77,1.85,1.86
USG_025113,SUB_02344,2025-11-19,11.81,374,59,41.17,2.53
USG_025114,SUB_01685,2025-12-06,6.27,77,66,23.08,5.09
USG_025115,SUB_00058,2025-10-19,19.41,166,88,55.34,16.51
USG_025116,SUB_03817,2025-11-26,8.92,141,15,8.79,5.74
USG_025117,SUB_03273,2025-11-03,13.25,297,26,10.06,0.96
USG_025118,SUB_00995,2025-12-05,2.27,426,98,3.26,9.3
USG_025119,SUB_00666,2025-11-24,12.37,153,28,15.51,1.76
USG_025120,SUB_03106,2025-09-17,12.45,159,72,25.9,0.5
USG_025121,SUB_03630,2025-12-06,20.76,60,33,28.58,3.07
USG_025122,SUB_00534,2025-09-27,6.17,466,9,34.53,2.31
USG_025123,SUB_04398,2025-10-22,12.65,129,39,21.52,8.34
USG_025124,SUB_00661,2025-12-08,4.39,447,4,2.87,30.46
USG_025125,SUB_00555,2025-11-20,32.64,205,59,7.43,28.07
USG_025126,SUB_01542,2025-12-23,11.16,199,18,14.91,2.08
USG_025127,SUB_00217,2025-10-16,13.07,465,18,27.64,17.64
USG_025128,SUB_02951,2025-11-16,5.46,488,46,10.16,8.95
USG_025129,SUB_02570,2025-11-09,7.48,133,4,4.78,11.48
USG_025130,SUB_03766,2025-10-16,20.61,11,99,0.67,19.21
USG_025131,SUB_01791,2025-10-24,7.97,81,95,9.02,10.14
USG_025132,SUB_00632,2025-12-01,13.56,354,62,21.79,5.99
USG_025133,SUB_03691,2025-11-27,13.82,353,59,119.99,20.98
USG_025134,SUB_04129,2026-01-03,7.65,404,2,2.36,6.59
USG_025135,SUB_00830,2025-10-02,20.32,188,32,0.75,2.38
USG_025136,SUB_01368,2026-01-02,5.43,236,55,22.47,111.91
USG_025137,SUB_04897,2025-10-25,5.29,478,29,9.9,7.38
USG_025138,SUB_04578,2025-09-13,12.22,493,57,10.13,27.48
USG_025139,SUB_03453,2025-12-17,13.06,493,84,12.17,26.3
USG_025140,SUB_02634,2025-12-28,19.16,226,73,1.08,4.01
USG_025141,SUB_01949,2025-12-19,5.04,311,62,6.95,1.48
USG_025142,SUB_01031,2025-10-18,11.97,39,85,57.61,9.84
USG_025143,SUB_03095,2025-11-28,25.64,0,74,7.28,11.86
USG_025144,SUB_04131,2025-09-10,16.17,202,90,17.44,20.19
USG_025145,SUB_03576,2025-11-29,6.51,181,98,34.99,18.07
USG_025146,SUB_02346,2025-12-20,7.4,494,12,7.17,14.37
USG_025147,SUB_01955,2025-11-25,2.0,435,36,16.04,28.44
USG_025148,SUB_02582,2025-09-09,2.89,249,21,13.9,1.62
USG_025149,SUB_01415,2025-12-21,11.18,409,29,8.7,1.17
USG_025150,SUB_03186,2025-10-12,15.1,486,52,11.62,0.9
USG_025151,SUB_02621,2025-09-20,8.96,185,92,52.89,3.51
USG_025152,SUB_04783,2025-09-12,3.0,139,15,7.0,21.56
USG_025153,SUB_01240,2025-12-07,7.67,379,8,17.49,2.69
USG_025154,SUB_03864,2025-11-09,10.59,25,65,43.73,35.42
USG_025155,SUB_00171,2025-09-26,11.1,288,19,3.88,1.55
USG_025156,SUB_03262,2025-09-24,16.78,26,75,26.68,16.1
USG_025157,SUB_03982,2025-09-25,13.57,421,40,15.04,9.68
USG_025158,SUB_03758,2025-09-18,9.28,387,89,61.33,18.94
USG_025159,SUB_04144,2025-10-03,14.99,316,3,11.89,12.84
USG_025160,SUB_00467,2025-09-07,3.99,91,74,1.77,3.32
USG_025161,SUB_03578,2025-12-04,12.32,182,5,5.96,18.69
USG_025162,SUB_00342,2025-09-15,26.24,400,94,8.28,14.03
USG_025163,SUB_00536,2025-09-18,3.83,155,56,2.38,15.87
USG_025164,SUB_03871,2025-10-09,12.94,462,86,12.33,0.69
USG_025165,SUB_04772,2025-12-22,2.41,433,57,42.09,35.71
USG_025166,SUB_00341,2025-09-29,4.52,315,73,24.35,24.77
USG_025167,SUB_03778,2025-09-14,3.11,362,44,11.83,2.43
